// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A23
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber
06899		21.739832	-3.194501	10.476131	-2.226781	1.752136	14.357350	-0.257178	7.807152	3.311198	-0.835693	0.242188	-0.210693	0.221753	-0.028170	0.096198	-0.091645	-0.457284	0.105516	-0.878271	-10.284833	-55.343655	173.489547						
06900		23.289260	-5.164451	8.698348	-6.111177	3.959280	14.503611	-0.226493	7.962410	3.818488	-0.785400	0.274658	-0.275879	0.237036	-0.047053	0.077655	-0.079465	-0.419462	0.111554	-0.897381	-12.094840	-50.404518	175.587501						
06901		24.616975	-6.962007	6.380295	-10.381465	5.969053	13.667401	0.091400	7.790478	4.311024	-0.732422	0.300049	-0.321045	0.249828	-0.064286	0.054087	-0.064201	-0.381760	0.117008	-0.914575	-13.617557	-45.505630	177.702462						
06902		26.321252	-7.282799	4.404190	-14.947163	6.276592	12.591475	0.703129	7.288130	4.758351	-0.679199	0.319092	-0.361816	0.266212	-0.066648	0.034134	-0.045257	-0.345230	0.120486	-0.929651	-14.742239	-40.752447	179.927690						
06903		29.563883	-4.719521	2.828194	-20.720725	3.418400	11.698400	1.219968	6.671684	5.039764	-0.628174	0.333496	-0.397949	0.297422	-0.039845	0.018120	-0.023707	-0.311186	0.121926	-0.942197	-15.474862	-36.311725	-177.780257						
06904		34.017909	-2.193858	0.384960	-27.664639	0.388621	10.088685	1.331403	6.211283	5.082675	-0.586182	0.352051	-0.420654	0.340488	-0.013265	-0.006831	-0.001413	-0.278482	0.122783	-0.952560	-15.967793	-32.065482	-175.554025						
06905		35.383028	-0.266845	-3.937375	-32.445436	-1.753621	4.717959	1.164117	5.760268	4.869697	-0.552734	0.355225	-0.445313	0.352422	0.006194	-0.049520	0.019866	-0.247898	0.123916	-0.960623	-16.326412	-28.121918	-173.515302						
06906		34.585781	0.958874	-10.295861	-35.449818	-2.560013	-3.537442	0.819332	4.993313	4.308253	-0.526367	0.371338	-0.463623	0.342826	0.017441	-0.111483	0.038508	-0.220848	0.125795	-0.966395	-16.632971	-24.655707	-171.776744						
06907		32.916866	0.635035	-16.495805	-36.751012	-1.516587	-11.485997	0.566754	4.067348	3.201251	-0.501709	0.374023	-0.477051	0.325561	0.012061	-0.171575	0.052037	-0.199029	0.127358	-0.970288	-16.779722	-21.899289	-170.591451						
06908		29.249173	1.373925	-20.495281	-34.746621	-1.267201	-18.082649	0.466286	3.041868	1.809392	-0.488281	0.374268	-0.492676	0.289187	0.016850	-0.209331	0.059363	-0.182870	0.127709	-0.972998	-16.704054	-19.919711	-170.063826						
