// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40AC7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber
06899		18.151061	-0.020886	0.072869	2.058633	-0.421636	8.212194	2.155104	-0.132343	7.514136	-0.835693	-0.247803	0.281738	0.181347	0.006599	0.000895	-0.331389	-0.655688	0.331247	-0.592055	151.901358	-84.842140	-27.843989						
06900		19.103338	0.368765	-0.506557	0.332135	-1.030905	9.265460	2.563833	-0.175236	7.650311	-0.844238	-0.181885	0.286621	0.190709	0.011051	-0.004788	-0.299634	-0.647247	0.348895	-0.607917	-155.927908	-84.890636	-78.721885						
06901		21.594096	1.043438	-2.026209	-2.313120	-1.371934	11.728479	3.044008	-0.255629	7.632414	-0.857910	-0.103027	0.284424	0.215351	0.018965	-0.019741	-0.265877	-0.638727	0.364439	-0.623315	-125.427352	-81.909970	-107.651526						
06902		24.858740	3.887260	-3.301242	-6.860186	-3.660294	14.336339	3.252595	-0.250363	7.463682	-0.851318	-0.028320	0.289307	0.246934	0.048636	-0.031964	-0.231501	-0.629650	0.378271	-0.637855	-112.491514	-78.067370	-118.891108						
06903		27.324079	8.270597	-4.137073	-12.376999	-7.458503	15.145330	3.020379	-0.199784	7.202047	-0.855713	0.041748	0.283203	0.270053	0.093079	-0.039746	-0.198460	-0.619686	0.391262	-0.650782	-105.737565	-74.124966	-124.061694						
06904		29.077792	12.983237	-5.579783	-18.307445	-11.070663	14.416270	2.724935	-0.244967	6.767885	-0.839844	0.103271	0.279297	0.286214	0.140311	-0.053581	-0.167334	-0.609481	0.403437	-0.661643	-101.723135	-70.310902	-126.639756						
06905		28.843413	18.824851	-6.504747	-24.002765	-15.257015	10.663093	2.190708	-0.204280	6.371296	-0.830078	0.151611	0.271484	0.282294	0.198003	-0.062624	-0.139061	-0.598795	0.415554	-0.670389	-99.087538	-66.697059	-128.121736						
06906		26.443930	21.263471	-8.705470	-27.268170	-15.439210	5.838036	1.135938	-0.295439	5.643376	-0.818359	0.199951	0.272705	0.258418	0.220472	-0.085432	-0.116028	-0.588556	0.428743	-0.675514	-97.774527	-63.463211	-128.854274						
06907		20.444337	18.782068	-11.275099	-26.130888	-10.656295	0.254235	0.820730	-0.376351	4.473741	-0.805664	0.228760	0.271973	0.200378	0.192793	-0.111587	-0.097649	-0.580562	0.439250	-0.678581	-97.083153	-60.891603	-129.103712						
06908		16.580033	19.970604	-10.674422	-25.412250	-10.774848	-4.741682	1.366040	-0.435311	3.028229	-0.795410	0.255127	0.277832	0.162974	0.202909	-0.105009	-0.082404	-0.575944	0.443606	-0.681698	-96.377957	-59.131743	-129.016326						
06909		15.630842	24.473104	-9.766983	-27.170153	-14.103031	-8.589122	1.505116	-0.408682	1.645368	-0.793457	0.261719	0.269043	0.154481	0.246731	-0.095501	-0.071531	-0.574272	0.443361	-0.684489	-95.736094	-58.167626	-128.757648						
06910		15.790121	28.792045	-9.159344	-29.214535	-17.519288	-11.143992	1.078531	-0.420444	0.601924	-0.791504	0.268311	0.270996	0.157223	0.288881	-0.089706	-0.065416	-0.574739	0.441571	-0.685865	-95.450430	-57.796249	-128.367363						
06911		15.764846	30.043866	-9.109254	-29.788867	-18.501530	-11.924170	0.111971	-0.418064	-0.094391	-0.791260	0.263916	0.273193	0.157980	0.300415	-0.090594	-0.064476	-0.576418	0.441059	-0.684874	-95.774933	-57.824703	-127.907651						
06912		13.699854	26.489473	-8.849983	-26.811158	-15.672695	-11.606613	-0.712585	-0.436529	-0.896273	-0.791016	0.257324	0.282227	0.138377	0.263960	-0.089140	-0.068623	-0.579660	0.441057	-0.681728	-96.675884	-58.306965	-127.327742						
06913		19.483146	17.555788	-6.025271	-21.189601	-14.489526	-1.742639	-1.292785	-0.476420	-1.983121	-0.794922	0.235352	0.285156	0.196701	0.173221	-0.060910	-0.078056	-0.585173	0.439855	-0.676762	-98.107941	-59.396685	-126.519547						
06914		13.784038	3.861600	4.442049	-3.277109	-10.929314	-0.094402	-0.286853	0.004292	-2.384913	-0.803711	0.231201	0.291748	0.138289	0.037032	0.044364	-0.086967	-0.590279	0.433804	-0.675145	-98.619677	-60.750669	-126.118479						
06915		13.614135	-32.189740	12.144427	25.224780	6.149242	16.547585	0.855647	-0.479105	-1.721612	-0.812500	0.226563	0.291992	0.133072	-0.323568	0.120384	-0.089192	-0.595975	0.426030	-0.674801	-98.898324	-61.681790	-125.240757						
06916		12.000156	-33.026050	10.133275	24.951212	9.060732	15.341499	-0.089243	-0.103672	-1.141720	-0.807617	0.213623	0.296631	0.118061	-0.330893	0.101542	-0.093083	-0.598730	0.422956	-0.673770	-99.258456	-62.319560	-124.889749						
06917		15.828413	5.098426	7.755736	-1.663183	-14.391111	1.447706	-0.291647	-0.066404	-2.881235	-0.817871	0.185059	0.301758	0.158972	0.048810	0.077538	-0.103494	-0.604850	0.415309	-0.671539	-100.047705	-63.938637	-124.191939						
06918		17.858199	9.893613	-0.406738	-10.799592	-12.417302	2.274209	0.874400	-0.820262	-3.651895	-0.828369	0.160889	0.313477	0.180362	0.095668	-0.002907	-0.111379	-0.615543	0.401664	-0.668856	-101.367095	-65.908219	-122.180604						
06919		13.440235	-5.813604	-2.774222	-1.032340	1.134931	5.011776	0.654579	-1.163218	-3.050880	-0.825439	0.141357	0.324951	0.133655	-0.060089	-0.027158	-0.117198	-0.625841	0.390686	-0.664794	-103.374276	-67.471181	-119.586491						
06920		12.443636	-3.330591	-4.594368	-3.439115	1.208442	3.368571	0.741139	-1.401865	-3.018827	-0.829346	0.119629	0.336670	0.124235	-0.035014	-0.045200	-0.122152	-0.636760	0.379522	-0.659984	-105.993892	-68.942714	-116.306214						
06921		11.506316	1.129011	-5.077984	-6.203202	-1.142702	1.126230	1.463704	-1.714116	-2.877220	-0.831055	0.106445	0.350098	0.115642	0.009996	-0.049714	-0.123696	-0.648666	0.366525	-0.655432	-109.005501	-70.218243	-112.197770						
06922		10.829163	1.049029	-7.431851	-7.569187	0.588310	0.955583	1.864070	-1.995975	-2.726400	-0.826172	0.091309	0.370361	0.109161	0.009691	-0.073139	-0.122901	-0.661256	0.352721	-0.650557	-112.594452	-71.274637	-107.263589						
06923		12.119100	3.608529	-6.148300	-8.001369	-2.535367	1.466993	1.812082	-1.809014	-2.735974	-0.819092	0.072021	0.386475	0.122222	0.034966	-0.060060	-0.122580	-0.672965	0.338841	-0.645971	-116.396898	-72.270090	-102.167173						
06924		13.443667	2.661738	-5.897029	-6.962549	-2.420434	3.158190	1.311663	-1.592495	-2.478317	-0.816406	0.056885	0.404541	0.135219	0.025326	-0.057727	-0.123456	-0.683048	0.327177	-0.641217	-120.396521	-73.087054	-97.189228						
06925		11.011245	0.321194	-5.795245	-5.084380	0.004076	1.548599	0.901569	-1.382654	-2.238836	-0.811523	0.045898	0.413574	0.110538	0.002235	-0.057178	-0.125264	-0.691637	0.317473	-0.636520	-124.436113	-73.743515	-92.435164						
06926		9.003356	2.086755	-3.601442	-4.149532	-2.015546	-1.031993	0.401778	-1.048553	-2.004655	-0.820068	0.030762	0.429443	0.090424	0.020034	-0.035500	-0.128583	-0.698389	0.309875	-0.632215	-128.290795	-74.313188	-88.185172						
06927		9.440082	4.407432	-2.955032	-4.847130	-4.231194	-1.102264	-0.498445	-0.638197	-1.770168	-0.814941	0.004395	0.436768	0.094879	0.043163	-0.029356	-0.134908	-0.702799	0.305676	-0.628041	-131.960201	-74.851001	-84.674749						
06928		9.935437	2.730794	-3.259137	-3.942872	-2.768523	-0.139126	-1.228666	-0.349488	-1.549799	-0.821045	-0.010742	0.441650	0.099618	0.026336	-0.032581	-0.143554	-0.705430	0.304283	-0.623837	-135.533187	-75.354510	-81.704665						
06929		10.442160	0.535543	-1.882067	-1.384883	-1.873460	0.552534	-1.460065	-0.154623	-1.258512	-0.816162	-0.028320	0.446533	0.104466	0.004561	-0.018775	-0.152371	-0.706749	0.304506	-0.620133	-138.654500	-75.778344	-79.345087						
06930		10.372141	-0.727918	-1.243327	-0.005691	-1.170543	0.593352	-1.247698	-0.157618	-0.969716	-0.815674	-0.039307	0.444580	0.103694	-0.007859	-0.012304	-0.159500	-0.707782	0.305042	-0.616890	-141.309928	-76.061785	-77.340051						
06931		10.897826	-1.476028	-0.801157	0.928039	-0.925690	1.135554	-0.797721	-0.261141	-0.851507	-0.817627	-0.052246	0.458252	0.108924	-0.015256	-0.007809	-0.164532	-0.709241	0.304703	-0.614054	-143.703744	-76.237830	-75.344910						
06932		11.188395	-1.967642	-0.860945	1.307139	-0.535436	1.492037	-0.364912	-0.389970	-0.797498	-0.814941	-0.063232	0.465088	0.111821	-0.020138	-0.008355	-0.167631	-0.711385	0.303298	-0.611426	-145.978980	-76.312999	-73.213122						
06933		10.984202	-1.721436	-1.022779	1.106504	-0.542553	1.284277	-0.167070	-0.468093	-0.708028	-0.812744	-0.067627	0.467529	0.109804	-0.017612	-0.009956	-0.169663	-0.713746	0.301691	-0.608903	-148.067668	-76.306646	-71.161489						
06934		10.949089	-1.648816	-1.269932	0.961322	-0.413492	1.283167	-0.144054	-0.511368	-0.687295	-0.808105	-0.073975	0.478760	0.109465	-0.016873	-0.012407	-0.171446	-0.716251	0.300092	-0.606248	-150.157058	-76.251804	-69.090377						
06935		10.432756	-2.435817	-1.887608	1.040462	0.700930	0.993052	-0.046458	-0.553720	-0.742317	-0.799072	-0.075928	0.489746	0.104288	-0.024750	-0.018582	-0.173014	-0.718999	0.298057	-0.603547	-152.321409	-76.176206	-66.888846						
06936		9.451466	-2.571145	-2.561007	0.607708	1.455717	0.187848	0.091044	-0.515565	-0.792449	-0.803223	-0.086914	0.496582	0.094477	-0.026074	-0.025378	-0.174245	-0.721847	0.295362	-0.601113	-154.452566	-76.108937	-64.633750						
06937		8.740715	-2.536222	-3.084383	0.185538	1.931392	-0.400951	0.000760	-0.366553	-0.763255	-0.796143	-0.099854	0.503662	0.087366	-0.025696	-0.030684	-0.175978	-0.724074	0.292933	-0.599116	-156.408002	-76.097731	-62.618511						
06938		8.497417	-2.972476	-3.285066	0.346366	2.477068	-0.561901	-0.231617	-0.196894	-0.753603	-0.795898	-0.108643	0.508301	0.084894	-0.030083	-0.032732	-0.178725	-0.725597	0.291055	-0.597373	-158.329718	-76.153506	-60.769672						
06939		8.510304	-2.199173	-2.701739	0.361556	1.574120	-0.759956	-0.340685	-0.111146	-0.776619	-0.793457	-0.115234	0.506348	0.085032	-0.022368	-0.026932	-0.182101	-0.726751	0.289364	-0.595769	-160.306314	-76.249137	-58.934940						
06940		9.439520	-0.869870	-2.150208	0.107562	0.080025	-0.093319	-0.435413	-0.115621	-0.719819	-0.795654	-0.119629	0.510742	0.094375	-0.009085	-0.021428	-0.185603	-0.727771	0.288135	-0.594036	-162.241289	-76.312837	-57.194249						
06941		11.125302	0.372876	-1.173167	0.329773	-1.754900	1.237143	-0.635119	-0.160766	-0.630355	-0.790771	-0.134766	0.515625	0.111273	0.003341	-0.011653	-0.189538	-0.728563	0.287885	-0.591940	-164.129240	-76.327270	-55.625300						
06942		10.645892	-0.005141	-1.315840	0.459802	-1.245961	0.831670	-1.020300	-0.185658	-0.421035	-0.790283	-0.147949	0.524902	0.106471	-0.000342	-0.013058	-0.194171	-0.728778	0.289530	-0.589366	-165.778579	-76.281059	-54.523231						
06943		9.362899	-0.338628	-1.819865	0.172968	-0.400951	-0.278563	-1.222179	-0.113771	-0.317236	-0.781006	-0.161133	0.516357	0.093634	-0.003646	-0.018124	-0.199375	-0.728375	0.292092	-0.586857	-167.258180	-76.258252	-53.720557						
06944		9.067771	-1.798452	-2.536862	0.613917	1.232270	-0.325913	-1.061663	-0.036655	-0.312470	-0.780762	-0.167725	0.516602	0.090654	-0.018260	-0.025256	-0.204046	-0.727907	0.294085	-0.584834	-168.596393	-76.269567	-52.963008						
06945		9.324012	-1.809552	-3.098122	0.298860	1.578203	0.047826	-0.724014	-0.089636	-0.323678	-0.784912	-0.178711	0.519043	0.093224	-0.018358	-0.030873	-0.207479	-0.727903	0.295126	-0.583104	-169.789073	-76.252170	-52.161840						
06946		10.140955	-1.501064	-3.016987	0.319290	1.164144	0.805080	-0.569163	-0.166378	-0.262184	-0.777832	-0.187500	0.521484	0.101415	-0.015229	-0.030042	-0.210018	-0.728216	0.295987	-0.581365	-170.780144	-76.178358	-51.471618						
06947		9.568831	-3.952555	-3.174533	1.828186	3.188897	0.373150	-0.547397	-0.198725	-0.252032	-0.775391	-0.196289	0.521729	0.095670	-0.039733	-0.031542	-0.212433	-0.728591	0.296880	-0.579559	-171.735220	-76.086099	-50.810514						
06948		8.637484	-3.990737	-3.685940	1.401571	3.732020	-0.419838	-0.410244	-0.224581	-0.352861	-0.777344	-0.204834	0.526367	0.086345	-0.040135	-0.036680	-0.214571	-0.729359	0.297008	-0.577738	-172.841498	-75.980959	-49.907852						
06949		8.770002	-1.974209	-3.223034	0.434738	1.945401	-0.473281	-0.175353	-0.249271	-0.549255	-0.770264	-0.218018	0.520020	0.087685	-0.020011	-0.032104	-0.216411	-0.730706	0.295790	-0.575972	-174.246517	-75.872817	-48.562535						
06950		9.065801	-1.916605	-2.768825	0.828085	1.579667	-0.307586	-0.074588	-0.279742	-0.761446	-0.765625	-0.224609	0.529053	0.090623	-0.019521	-0.027554	-0.218426	-0.732578	0.293513	-0.573994	-176.059379	-75.745821	-46.732961						
