// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40AC5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
64549		5.750294	0.975239	8.212928	-0.239862	-0.178413	0.256066	0.043508	0.091358	0.065617	-0.593994	-0.715820	-0.491943	0.057537	0.009753	0.082105	-0.437827	-0.282706	0.106527	-0.846780	4.695533	-34.894002	123.841177
64550		5.755243	0.845240	8.315865	-0.102122	-0.138101	0.334301	-0.003654	0.047582	-0.006846	-0.596436	-0.709229	-0.489990	0.057572	0.008452	0.083145	-0.437863	-0.282537	0.106489	-0.846823	4.689270	-34.873944	123.842486
64551		5.804859	0.326674	8.461007	0.345640	0.143680	0.446534	-0.003399	0.022919	-0.039800	-0.598633	-0.713623	-0.491943	0.058059	0.003257	0.084603	-0.438035	-0.282488	0.106459	-0.846754	4.697216	-34.866148	123.818243
64552		5.772445	0.465248	8.390140	0.223546	0.071510	0.379316	0.031444	0.012464	-0.029488	-0.600830	-0.711426	-0.489746	0.057730	0.004631	0.083899	-0.438099	-0.282557	0.106318	-0.846716	4.721217	-34.865078	123.801788
64553		5.862851	0.912628	8.239531	-0.231282	-0.065896	0.338073	0.039310	0.007195	-0.031499	-0.593994	-0.711426	-0.489746	0.058633	0.009101	0.082395	-0.438160	-0.282665	0.106154	-0.846669	4.750539	-34.866969	123.783410
64554		5.882674	0.983490	8.198300	-0.309898	-0.074987	0.320603	0.017800	0.007502	-0.039754	-0.596436	-0.711426	-0.494141	0.058832	0.009816	0.081982	-0.438284	-0.282731	0.106067	-0.846593	4.770971	-34.868232	123.759523
64555		5.952868	0.816336	8.221058	-0.197556	0.063908	0.367967	0.000730	0.019357	-0.035968	-0.596191	-0.715820	-0.487305	0.059538	0.008152	0.082205	-0.438422	-0.282703	0.106032	-0.846536	4.779445	-34.862586	123.739163
64556		6.045276	0.843934	8.353682	-0.210314	0.055790	0.531115	0.001305	0.026586	-0.035657	-0.598633	-0.709229	-0.487549	0.060465	0.008428	0.083529	-0.438562	-0.282649	0.105979	-0.846488	4.788157	-34.853140	123.719241
64557		6.063261	0.889172	8.318615	-0.267814	0.058790	0.515814	-0.002809	0.026961	-0.057522	-0.594238	-0.709229	-0.494385	0.060646	0.008875	0.083178	-0.438801	-0.282598	0.105912	-0.846389	4.803338	-34.842630	123.684003
64558		6.150859	0.865427	8.437526	-0.242144	0.085211	0.661470	-0.037999	0.029121	-0.108255	-0.595947	-0.722412	-0.491699	0.061526	0.008637	0.084365	-0.439305	-0.282486	0.105917	-0.846164	4.818279	-34.828242	123.613741
64559		6.277274	0.679579	8.356066	-0.179903	0.320920	0.654140	-0.064463	0.023503	-0.188339	-0.594238	-0.711426	-0.498779	0.062789	0.006764	0.083551	-0.440195	-0.282378	0.105936	-0.845736	4.850038	-34.812903	123.485789
64560		6.393167	0.436147	8.212676	-0.086681	0.611910	0.585818	-0.077035	0.024319	-0.275182	-0.591553	-0.718018	-0.491699	0.063948	0.004305	0.082117	-0.441457	-0.282288	0.105880	-0.845115	4.908955	-34.793051	123.299235
