// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40AC5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
12563		4.949710	2.956803	8.380450	0.014567	-0.012371	0.359525	0.007209	0.020890	-0.009750	0.060059	-0.222412	-0.859131	0.049507	0.029563	0.083800	-0.655292	-0.290661	0.064167	-0.694256	19.529161	-29.188344	88.176351
12564		4.919433	2.976481	8.388819	-0.001868	-0.044945	0.357392	0.010231	0.021341	-0.011276	0.053467	-0.224609	-0.863525	0.049205	0.029758	0.083884	-0.655305	-0.290665	0.064136	-0.694245	19.532539	-29.185777	88.173881
12565		4.912024	3.001554	8.390444	-0.024941	-0.055099	0.362439	0.005868	0.019158	-0.012855	0.051025	-0.220215	-0.859375	0.049130	0.030010	0.083901	-0.655332	-0.290660	0.064127	-0.694223	19.533915	-29.183860	88.169697
12566		4.935228	2.935405	8.335118	0.020970	0.000529	0.308915	0.009925	0.026850	-0.009028	0.055664	-0.224609	-0.854736	0.049365	0.029348	0.083346	-0.655339	-0.290643	0.064083	-0.694227	19.535849	-29.178749	88.169827
12567		4.963844	2.967107	8.377161	0.005415	0.002264	0.366716	0.005657	0.021059	-0.012821	0.055420	-0.220215	-0.859375	0.049649	0.029666	0.083767	-0.655366	-0.290630	0.064068	-0.694208	19.536891	-29.175810	88.166080
12568		4.952180	2.964246	8.431681	0.025509	-0.032568	0.405061	0.007570	0.023197	-0.013089	0.060059	-0.222412	-0.861328	0.049534	0.029636	0.084312	-0.655390	-0.290619	0.064038	-0.694192	19.539091	-29.171893	88.162897
12569		4.912186	3.010341	8.340557	-0.048209	-0.029949	0.324048	0.006574	0.026596	-0.009651	0.057861	-0.224609	-0.859131	0.049134	0.030098	0.083400	-0.655407	-0.290590	0.064006	-0.694192	19.539109	-29.166572	88.162327
12570		4.877502	3.002006	8.401853	-0.021519	-0.087158	0.355161	0.007895	0.023017	-0.010942	0.062500	-0.224609	-0.863525	0.048786	0.030014	0.084014	-0.655423	-0.290580	0.063979	-0.694184	19.540867	-29.163164	88.160432
12571		4.907402	3.012502	8.342593	-0.049480	-0.033800	0.324030	0.004124	0.026549	-0.011499	0.057617	-0.220215	-0.859375	0.049087	0.030120	0.083420	-0.655450	-0.290543	0.063953	-0.694176	19.540045	-29.157511	88.158706
12572		4.884793	2.980751	8.426573	0.006673	-0.088051	0.372862	0.003972	0.022359	-0.008196	0.055664	-0.222412	-0.861328	0.048859	0.029804	0.084261	-0.655462	-0.290522	0.063946	-0.694174	19.538798	-29.154984	88.158365
12573		4.892246	2.985447	8.373915	-0.014681	-0.057050	0.334526	0.002059	0.020224	-0.007930	0.057861	-0.224609	-0.861328	0.048932	0.029852	0.083735	-0.655477	-0.290499	0.063953	-0.694169	19.536394	-29.153429	88.157456
12574		4.891528	3.010482	8.399214	-0.030680	-0.072520	0.362314	0.004408	0.023889	-0.003869	0.058105	-0.229004	-0.861084	0.048926	0.030102	0.083987	-0.655474	-0.290472	0.063945	-0.694184	19.533930	-29.150905	88.160126
12575		4.911165	2.991944	8.369169	-0.022555	-0.038540	0.341733	0.005155	0.019909	-0.001789	0.055664	-0.222412	-0.861328	0.049120	0.029917	0.083688	-0.655463	-0.290459	0.063952	-0.694199	19.531486	-29.150693	88.162940
12576		4.920118	2.944942	8.368331	0.021673	-0.024006	0.331679	0.004507	0.020283	-0.006083	0.053223	-0.220215	-0.859375	0.049211	0.029446	0.083679	-0.655466	-0.290446	0.063952	-0.694201	19.530131	-29.149692	88.163450
12577		4.931713	3.023143	8.388476	-0.045813	-0.033571	0.376743	0.008501	0.020179	-0.001163	0.057861	-0.224609	-0.863525	0.049326	0.030228	0.083881	-0.655449	-0.290442	0.063947	-0.694220	19.529387	-29.149454	88.166710
12578		4.905999	2.993927	8.371489	-0.024452	-0.044349	0.341705	0.005577	0.016117	-0.001855	0.057861	-0.222412	-0.859131	0.049067	0.029936	0.083712	-0.655434	-0.290446	0.063964	-0.694230	19.527816	-29.151512	88.168921
12579		4.876363	3.012913	8.379568	-0.040934	-0.076859	0.339462	0.006801	0.016145	-0.000931	0.057861	-0.224609	-0.865723	0.048771	0.030126	0.083793	-0.655417	-0.290450	0.063978	-0.694243	19.526460	-29.153494	88.171438
12580		4.869713	3.037058	8.381014	-0.063984	-0.087052	0.344455	0.003199	0.015296	0.003960	0.055664	-0.226807	-0.859131	0.048703	0.030370	0.083807	-0.655386	-0.290447	0.064014	-0.694271	19.521863	-29.157109	88.177064
12581		4.902109	2.994826	8.373446	-0.026379	-0.050114	0.341673	0.000863	0.016956	0.004290	0.059814	-0.218018	-0.861572	0.049028	0.029949	0.083730	-0.655360	-0.290428	0.064054	-0.694300	19.515447	-29.159649	88.182983
12582		4.895534	2.942327	8.402616	0.031488	-0.063251	0.347160	0.000386	0.012947	0.005448	0.055420	-0.218018	-0.857178	0.048960	0.029424	0.084023	-0.655326	-0.290423	0.064110	-0.694328	19.509040	-29.164816	88.189016
12583		4.912165	2.971306	8.397394	0.001809	-0.051048	0.359414	0.003155	0.012816	0.009444	0.064453	-0.220215	-0.861572	0.049126	0.029714	0.083971	-0.655278	-0.290424	0.064163	-0.694369	19.502823	-29.170576	88.197216
12584		4.939545	2.953020	8.390407	0.017020	-0.022405	0.361671	0.006647	0.011954	0.002375	0.055908	-0.229004	-0.870117	0.049400	0.029528	0.083902	-0.655245	-0.290444	0.064195	-0.694388	19.501034	-29.175691	88.201132
12585		4.926601	2.976575	8.368140	-0.013091	-0.027230	0.343899	0.006647	0.011954	0.002374	0.057861	-0.224609	-0.865723	0.049271	0.029764	0.083679	-0.655216	-0.290462	0.064229	-0.694405	19.499041	-29.180561	88.204770
12586		4.943159	3.006179	8.362749	-0.042739	-0.015073	0.356160	0.005424	0.011928	0.001449	0.055664	-0.226807	-0.861328	0.049436	0.030060	0.083625	-0.655189	-0.290478	0.064264	-0.694421	19.496831	-29.185513	88.208110
12587		4.889629	2.995022	8.353064	-0.037225	-0.056346	0.318835	0.005111	0.017441	0.003694	0.053467	-0.224609	-0.859131	0.048903	0.029949	0.083527	-0.655159	-0.290471	0.064287	-0.694450	19.492974	-29.187671	88.213766
12588		4.934089	3.005787	8.340598	-0.051034	-0.013591	0.333385	-0.000038	0.016751	0.005510	0.055664	-0.222412	-0.861328	0.049347	0.030059	0.083402	-0.655127	-0.290452	0.064332	-0.694484	19.485894	-29.190793	88.220674
12589		4.944797	2.982446	8.364113	-0.022228	-0.012599	0.351157	0.002196	0.018706	0.007392	0.055664	-0.224609	-0.859131	0.049455	0.029825	0.083637	-0.655089	-0.290430	0.064366	-0.694526	19.479116	-29.192972	88.228895
12590		4.904529	2.972153	8.401557	-0.002639	-0.064601	0.359337	0.000385	0.012954	0.005445	0.057861	-0.224609	-0.859131	0.049050	0.029723	0.084012	-0.655055	-0.290425	0.064421	-0.694555	19.472702	-29.198131	88.234934
12591		4.938346	2.954131	8.418345	0.019569	-0.041277	0.384400	0.000283	0.016570	0.007657	0.053223	-0.220215	-0.863770	0.049389	0.029543	0.084179	-0.655018	-0.290404	0.064469	-0.694594	19.464975	-29.201511	88.242850
12592		4.952195	2.934406	8.364613	0.020753	-0.001925	0.341193	0.006115	0.014044	0.000261	0.055664	-0.226807	-0.863525	0.049528	0.029342	0.083644	-0.654995	-0.290416	0.064494	-0.694609	19.463292	-29.205091	88.245921
12593		4.923825	2.977839	8.396947	-0.011158	-0.048032	0.366598	0.005371	0.018030	-0.001823	0.053467	-0.224609	-0.859131	0.049246	0.029776	0.083966	-0.654984	-0.290410	0.064506	-0.694621	19.461185	-29.205871	88.248292
12594		4.911399	2.949963	8.426894	0.024264	-0.069458	0.377074	0.006484	0.016343	-0.003077	0.053223	-0.222412	-0.859131	0.049121	0.029496	0.084266	-0.654972	-0.290416	0.064517	-0.694628	19.460475	-29.207572	88.249799
12595		4.942666	2.960088	8.367221	-0.003599	-0.015937	0.346161	0.008129	0.012571	-0.002215	0.062256	-0.222412	-0.859131	0.049432	0.029597	0.083670	-0.654956	-0.290437	0.064536	-0.694632	19.460650	-29.211224	88.250733
12596		4.947987	2.961768	8.391123	0.002793	-0.023270	0.368916	0.010623	0.015109	-0.005849	0.055664	-0.222412	-0.861328	0.049487	0.029612	0.083909	-0.654948	-0.290462	0.064533	-0.694630	19.463280	-29.213062	88.250255
12597		4.928249	2.985314	8.345221	-0.034315	-0.022658	0.328356	0.010355	0.009197	-0.004722	0.053467	-0.224609	-0.856934	0.049287	0.029848	0.083451	-0.654937	-0.290504	0.064552	-0.694621	19.465848	-29.218056	88.248898
12598		4.933484	2.987289	8.369064	-0.027925	-0.029995	0.351107	0.010672	0.017593	-0.011335	0.051270	-0.227051	-0.861328	0.049344	0.029866	0.083688	-0.654948	-0.290522	0.064532	-0.694604	19.469899	-29.217504	88.245568
12599		4.926417	3.012425	8.370377	-0.051014	-0.040148	0.356053	0.011632	0.017042	-0.004892	0.057861	-0.224609	-0.861328	0.049272	0.030118	0.083701	-0.654938	-0.290541	0.064521	-0.694607	19.472415	-29.218229	88.245822
