// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A40
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
12563		9.544798	-0.162648	2.651807	0.119930	0.047841	0.094130	0.053812	0.038282	-0.017684	-0.948242	0.031494	-0.543945	0.095453	-0.001642	0.026499	-0.412763	0.528045	0.303606	0.677214	-5.469572	-74.979478	-113.078487
12564		9.513357	-0.175142	2.659016	0.112654	0.067003	0.065967	0.055046	0.030101	-0.017006	-0.948242	0.029297	-0.550537	0.095137	-0.001767	0.026575	-0.412892	0.527879	0.303787	0.677183	-5.416954	-74.973130	-113.101129
12565		9.525662	-0.156013	2.674279	0.133137	0.068331	0.081348	0.055988	0.015921	-0.014154	-0.950439	0.031494	-0.548340	0.095259	-0.001574	0.026735	-0.413022	0.527759	0.303993	0.677105	-5.374034	-74.974037	-113.112160
12566		9.511068	-0.184272	2.591418	0.069232	0.015996	0.046560	0.056481	0.018733	-0.020706	-0.948486	0.033691	-0.546387	0.095113	-0.001860	0.025905	-0.413127	0.527620	0.304210	0.677051	-5.315232	-74.973836	-113.140272
12567		9.537084	-0.234309	2.587670	0.018480	0.031119	0.071927	0.057026	0.020829	-0.017088	-0.939209	0.031738	-0.541748	0.095373	-0.002359	0.025866	-0.413257	0.527477	0.304418	0.676991	-5.264509	-74.972093	-113.158766
12568		9.526925	-0.197572	2.649534	0.078174	0.069179	0.077230	0.054519	0.024611	-0.018817	-0.950195	0.022705	-0.545654	0.095272	-0.001992	0.026483	-0.413372	0.527329	0.304608	0.676950	-5.211332	-74.968650	-113.182658
12569		9.524342	-0.229023	2.650888	0.049153	0.086255	0.075836	0.057175	0.020329	-0.013191	-0.945801	0.024902	-0.548096	0.095246	-0.002304	0.026499	-0.413514	0.527193	0.304807	0.676880	-5.168919	-74.966982	-113.192460
12570		9.515066	-0.173516	2.641517	0.092764	0.055193	0.063169	0.054295	0.015220	-0.014777	-0.945801	0.024902	-0.550293	0.095153	-0.001749	0.026407	-0.413627	0.527078	0.305014	0.676807	-5.122278	-74.968720	-113.208817
12571		9.521513	-0.153176	2.614214	0.095821	0.021799	0.061882	0.055612	0.016226	-0.011894	-0.950439	0.027100	-0.545898	0.095217	-0.001545	0.026134	-0.413763	0.526960	0.305213	0.676726	-5.084303	-74.969323	-113.214950
12572		9.531943	-0.168709	2.627991	0.085681	0.039220	0.075885	0.059154	0.017348	-0.013105	-0.943604	0.024902	-0.548096	0.095322	-0.001701	0.026271	-0.413898	0.526832	0.305424	0.676648	-5.039391	-74.969601	-113.226902
12573		9.551244	-0.132050	2.613615	0.107697	0.006101	0.089991	0.052631	0.014512	-0.015376	-0.948242	0.031494	-0.548340	0.095514	-0.001335	0.026129	-0.414012	0.526721	0.305625	0.676574	-4.996038	-74.971356	-113.240372
12574		9.592302	-0.131783	2.623225	0.106474	0.005550	0.132138	0.057893	0.012949	-0.014132	-0.947998	0.024902	-0.545898	0.095925	-0.001332	0.026226	-0.414135	0.526609	0.305841	0.676489	-4.951851	-74.974012	-113.252600
12575		9.609767	-0.129651	2.607417	0.097937	-0.011561	0.144889	0.055967	0.006248	-0.012517	-0.947998	0.024902	-0.550293	0.096098	-0.001310	0.026071	-0.414255	0.526523	0.306063	0.676381	-4.914168	-74.980337	-113.258220
12576		9.638077	-0.145615	2.603807	0.077731	-0.012327	0.171668	0.052894	0.014212	-0.017742	-0.943604	0.024902	-0.543701	0.096382	-0.001472	0.026031	-0.414353	0.526411	0.306271	0.676315	-4.863670	-74.982600	-113.279695
12577		9.631772	-0.141419	2.563299	0.061842	-0.045985	0.155041	0.060727	0.011774	-0.012745	-0.947998	0.027100	-0.545898	0.096319	-0.001428	0.025627	-0.414493	0.526296	0.306498	0.676215	-4.821739	-74.985779	-113.286889
12578		9.678839	-0.142264	2.614724	0.078114	-0.011692	0.213813	0.061391	0.014073	-0.015388	-0.945557	0.020508	-0.543213	0.096790	-0.001438	0.026140	-0.414620	0.526173	0.306728	0.676129	-4.772321	-74.988195	-113.302476
12579		9.659602	-0.154319	2.561771	0.043256	-0.045634	0.181834	0.058963	0.020748	-0.015102	-0.947998	0.022705	-0.545654	0.096599	-0.001558	0.025607	-0.414762	0.526028	0.306936	0.676060	-4.724775	-74.986359	-113.316531
12580		9.612747	-0.131836	2.585486	0.076491	-0.024293	0.142240	0.055683	0.025618	-0.016111	-0.941162	0.022705	-0.541260	0.096131	-0.001333	0.025842	-0.414888	0.525875	0.307129	0.676014	-4.673345	-74.982333	-113.337225
12581		9.605223	-0.146138	2.617098	0.076520	0.011272	0.143461	0.067257	0.027397	-0.016553	-0.947998	0.024902	-0.545898	0.096056	-0.001478	0.026157	-0.415056	0.525688	0.307355	0.675953	-4.616827	-74.976761	-113.355649
12582		9.521727	-0.034058	2.563045	0.157690	-0.067025	0.046536	0.044890	0.022073	-0.006261	-0.945801	0.024902	-0.548096	0.095220	-0.000349	0.025620	-0.415183	0.525586	0.307489	0.675894	-4.594613	-74.974248	-113.352827
12583		9.474867	-0.114819	2.484078	0.054257	-0.085596	-0.017451	0.038939	0.021336	-0.004889	-0.941406	0.027100	-0.550537	0.094751	-0.001155	0.024830	-0.415307	0.525496	0.307602	0.675837	-4.580197	-74.971599	-113.344458
