// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A8D
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
04254		10.721931	-0.433047	-0.368608	1.944705	0.602430	0.729529	0.863936	-0.264419	0.090741	-0.827881	-0.304932	-0.338379	0.107226	-0.004266	-0.003563	0.704514	0.259818	-0.604293	0.266429	18.130628	-81.854750	25.677666
04255		10.525243	-0.230143	-0.114294	1.580362	0.562431	0.581200	0.903872	-0.018135	0.093896	-0.827637	-0.307129	-0.338379	0.105254	-0.002247	-0.001144	0.703122	0.262718	-0.603308	0.269477	18.290339	-81.886940	26.038262
04256		10.022573	-0.168864	0.040918	1.363907	0.482369	0.106445	0.891509	0.201882	0.096731	-0.827393	-0.313721	-0.333984	0.100227	-0.001642	0.000301	0.702396	0.265260	-0.601557	0.272776	18.159244	-81.799536	26.684670
04257		9.373215	-0.175705	0.228350	1.165759	0.328950	-0.513607	0.875743	0.304603	0.104815	-0.829346	-0.318359	-0.331787	0.093736	-0.001717	0.002133	0.701969	0.267579	-0.599466	0.276193	17.872527	-81.657694	27.480253
04258		8.995133	-0.163715	0.401620	1.001578	0.213482	-0.865524	0.885821	0.249502	0.100223	-0.826904	-0.322754	-0.331787	0.089957	-0.001610	0.003897	0.701359	0.270014	-0.597534	0.279538	17.692135	-81.544214	28.173596
04259		8.763034	0.168431	0.488209	0.681243	0.383050	-1.069309	0.882253	0.121718	0.107678	-0.824463	-0.324951	-0.329346	0.087632	0.001710	0.004836	0.700342	0.272591	-0.596053	0.282728	17.636645	-81.502018	28.739700
04260		8.789165	0.637141	0.446783	0.372552	0.745453	-1.028583	0.812953	0.041247	0.110584	-0.824219	-0.331543	-0.322754	0.087889	0.006402	0.004476	0.699168	0.275023	-0.594945	0.285598	17.628582	-81.503789	29.216764
04261		8.895702	1.035939	0.466766	0.073561	1.014533	-0.902589	0.620898	0.000755	0.139322	-0.829102	-0.322754	-0.316162	0.088950	0.010407	0.004700	0.698082	0.276755	-0.594285	0.287947	17.448486	-81.532990	29.757551
04262		9.262113	1.238306	0.426480	-0.015100	1.211649	-0.537253	0.425565	-0.021896	0.178527	-0.829102	-0.322754	-0.322754	0.092610	0.012457	0.004301	0.697143	0.277716	-0.594034	0.289811	17.037122	-81.580374	30.417879
04263		9.689304	1.260200	0.588885	-0.107602	1.143393	-0.091652	0.274289	-0.115395	0.237186	-0.826904	-0.322754	-0.322754	0.096875	0.012709	0.005962	0.696042	0.278112	-0.594407	0.291306	16.413382	-81.688327	31.206071
04264		10.309180	1.257692	0.911381	-0.278351	0.953766	0.565381	0.110293	-0.246126	0.310270	-0.827148	-0.316162	-0.311768	0.103061	0.012732	0.009248	0.694677	0.277907	-0.595573	0.292377	15.538361	-81.877849	32.151971
04265		10.833574	1.266265	1.145715	-0.427129	0.827935	1.114996	-0.075836	-0.335661	0.372713	-0.831787	-0.314209	-0.302979	0.108292	0.012869	0.011634	0.693203	0.277002	-0.597407	0.292991	14.352270	-82.124167	33.304647
04266		11.182713	1.435852	1.225186	-0.624394	0.912444	1.474167	-0.164101	-0.363332	0.403569	-0.832031	-0.309570	-0.305176	0.111775	0.014594	0.012443	0.691724	0.275734	-0.599503	0.293402	12.940927	-82.385921	34.632048
