// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A23
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
09760		6.261947	-0.100906	7.978680	-0.000000	-0.000000	0.330361	0.052928	-0.084564	-0.049743	-0.727783	0.231689	-0.428467	0.156336	-0.002752	0.199631	0.273064	-0.313850	-0.088699	-0.905023	-0.789781	-38.062804	-146.148314
09761		5.983387	-0.109206	8.086224	0.230213	0.163036	0.243169	0.052659	-0.055923	-0.055608	-0.746338	0.242432	-0.430664	0.149441	-0.002967	0.202258	0.272579	-0.314241	-0.089704	-0.904934	-0.652686	-38.143904	-146.248247
09762		5.767661	0.013234	8.083113	0.438653	0.176395	0.105944	0.041410	-0.052968	-0.059923	-0.762207	0.246582	-0.428467	0.144058	0.000118	0.202173	0.272008	-0.314640	-0.090581	-0.904880	-0.527960	-38.221335	-146.355348
09763		5.674873	-0.074159	8.130084	0.476218	0.328913	0.085440	0.048257	-0.056952	-0.081515	-0.766846	0.255371	-0.419922	0.141725	-0.002121	0.203352	0.271212	-0.315007	-0.091639	-0.904885	-0.366639	-38.301313	-146.503619
09764		6.317097	0.157898	7.675721	-0.054083	-0.271777	0.125648	0.043143	-0.056484	-0.076605	-0.784912	0.257080	-0.415283	0.157796	0.003693	0.192007	0.270456	-0.315350	-0.092605	-0.904894	-0.217950	-38.375096	-146.643264
09765		5.163400	0.087998	8.368488	1.022223	0.540004	-0.047266	0.036217	-0.037298	-0.070380	-0.789307	0.254883	-0.410889	0.128989	0.001992	0.209273	0.269756	-0.315522	-0.093428	-0.904958	-0.082647	-38.423816	-146.773980
09766		5.723684	0.141609	8.026654	0.497662	0.157808	0.032878	0.057446	-0.022336	-0.083446	-0.793701	0.252441	-0.406250	0.143040	0.003247	0.200709	0.269019	-0.315287	-0.094463	-0.905152	0.100186	-38.432374	-146.930122
09767		6.221714	0.093631	7.813261	0.019535	-0.067294	0.175335	0.051420	-0.018527	-0.085891	-0.796143	0.254639	-0.404053	0.155500	0.002048	0.195369	0.268234	-0.314951	-0.095424	-0.905401	0.280345	-38.426233	-147.092778
09768		5.373563	0.114709	8.542674	0.960850	0.545655	0.219491	0.019090	-0.069070	-0.082412	-0.800781	0.256836	-0.397461	0.134157	0.002678	0.213683	0.267296	-0.315310	-0.096189	-0.905472	0.412162	-38.493858	-147.250668
09769		5.486160	0.124514	8.597174	0.932789	0.537684	0.329571	-0.002277	-0.210568	-0.108938	-0.802734	0.254639	-0.390869	0.136592	0.002933	0.215289	0.265741	-0.317140	-0.097300	-0.905172	0.557773	-38.744249	-147.473662
