// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A8D
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
09760		11.584348	-0.467322	1.586548	0.000000	0.000000	1.888968	0.638550	0.713707	0.072807	-0.882324	-0.122803	-0.599365	0.289957	-0.011722	0.036984	0.741283	0.076669	-0.656437	0.117098	-17.585137	-82.378855	33.370501
09761		9.448941	1.060420	2.493119	-1.497002	1.047352	-0.154583	0.494649	1.085903	-0.131765	-0.863770	-0.133301	-0.621582	0.237085	0.025748	0.059274	0.749828	0.080736	-0.645451	0.120964	-12.851559	-80.926603	29.302767
09762		7.653865	1.912590	3.271633	-2.528367	1.487172	-1.791606	0.312948	0.511563	-0.215505	-0.863281	-0.144287	-0.625977	0.191993	0.046981	0.080749	0.754512	0.085182	-0.639304	0.121433	-9.034594	-80.201717	25.898520
09763		7.847250	1.487316	2.618050	-1.592717	1.141473	-1.639240	0.209200	-0.325437	-0.198722	-0.864990	-0.153320	-0.619385	0.196004	0.036523	0.066345	0.756960	0.093875	-0.636145	0.116268	-1.922469	-80.031250	19.078623
09764		8.002817	0.581437	2.264237	-0.782364	0.171036	-1.513997	0.019388	-0.267760	-0.128531	-0.871582	-0.155762	-0.612793	0.199902	0.014201	0.057279	0.763062	0.103736	-0.628996	0.106484	7.413060	-79.118243	9.762050
09765		8.005410	-0.281769	2.566942	-0.622546	-0.894524	-1.471982	-0.024656	-0.104687	-0.111662	-0.875977	-0.158203	-0.610596	0.200041	-0.007304	0.064438	0.770041	0.110863	-0.620505	0.098589	13.258170	-77.819702	3.873496
09766		8.392198	-0.815692	1.860844	0.434080	-1.211713	-1.274523	-0.086777	-0.161463	-0.125383	-0.874023	-0.153564	-0.608154	0.209678	-0.020670	0.046967	0.775740	0.111856	-0.613639	0.095721	14.181679	-76.770976	2.812946
09767		8.873730	-0.102362	0.992219	1.190181	-0.198792	-0.964981	-0.186732	-0.094043	-0.159018	-0.874023	-0.153564	-0.610596	0.221808	-0.002942	0.025073	0.778081	0.108110	-0.611151	0.096935	12.225900	-76.411819	4.566171
09768		9.010883	0.436430	1.082937	0.966173	0.329554	-0.784015	-0.272154	0.158619	-0.187811	-0.875732	-0.162598	-0.612793	0.225350	0.010473	0.026591	0.779031	0.103501	-0.610977	0.095424	10.896183	-76.334811	5.392495
09769		8.341107	0.898893	2.321584	-0.496423	0.452055	-1.133957	-0.488081	0.366173	-0.139464	-0.869629	-0.151123	-0.628174	0.208829	0.022458	0.056947	0.779521	0.098359	-0.611390	0.094200	9.299102	-76.340100	6.464873
09770		8.647895	0.430419	1.715372	0.232390	0.151315	-0.990211	-0.574989	-0.483469	-0.042052	-0.877197	-0.135986	-0.610596	0.215939	0.010961	0.044112	0.776390	0.086374	-0.619390	0.078188	9.708944	-77.234891	3.739304
09771		10.478938	-0.398165	1.021581	1.282176	-0.553607	0.630227	-0.565681	-0.943081	-0.044652	-0.895020	-0.134277	-0.597168	0.261642	-0.009905	0.028695	0.765715	0.100979	-0.629190	0.087194	13.448495	-78.863816	1.917148
09772		11.888042	-1.098059	-0.262619	2.595881	-0.985821	1.801163	-0.450967	-1.016305	-0.069476	-0.908936	-0.123779	-0.572998	0.297227	-0.027732	-0.002634	0.755633	0.099419	-0.642183	0.082068	16.093271	-80.690229	-1.297867
09773		12.336970	-1.773453	-0.987323	3.117040	-1.665346	2.180168	-0.188111	-0.570161	-0.039242	-0.913818	-0.119629	-0.563965	0.308567	-0.044542	-0.022380	0.750694	0.079703	-0.652968	0.061150	16.479607	-81.933355	-5.019032
09774		12.680026	-1.851615	-0.303415	2.165898	-1.923632	2.673767	0.083427	0.251907	-0.021183	-0.906982	-0.119385	-0.570801	0.316962	-0.046366	-0.008632	0.747829	0.065527	-0.658742	0.050173	14.480947	-82.669977	-5.076218
09775		12.119857	-2.445889	1.228928	0.642972	-2.741923	2.288588	0.150925	1.167965	-0.094188	-0.886963	-0.120850	-0.599365	0.303328	-0.061556	0.026180	0.754443	0.050850	-0.653435	0.035390	12.207140	-81.712996	-5.196603
09776		10.248114	-2.037035	3.629788	-1.843476	-2.528394	0.796023	0.342283	1.359214	-0.212254	-0.861816	-0.130859	-0.630371	0.257556	-0.051983	0.086155	0.763783	0.040372	-0.643872	0.020847	11.738510	-80.143756	-6.758125
09777		8.826011	-1.401913	5.215030	-3.467031	-1.975072	-0.266146	0.322141	0.521135	-0.329713	-0.856445	-0.148438	-0.632568	0.221344	-0.036480	0.128790	0.768870	0.036249	-0.638301	0.009861	13.302369	-79.190263	-9.548727
09778		8.081874	-0.852131	5.145885	-3.364232	-1.612840	-0.946906	0.283132	0.286246	-0.401282	-0.844971	-0.154785	-0.641357	0.202393	-0.022771	0.127844	0.771657	0.054603	-0.633046	0.028599	14.015103	-78.553584	-7.235702
09779		6.072085	0.164709	6.490849	-5.077904	-0.762023	-2.555831	-0.006764	0.270012	-0.464416	-0.844238	-0.167969	-0.645752	0.152369	0.003248	0.161757	0.775830	0.055882	-0.627991	0.024339	15.314840	-77.727679	-8.773659
09780		7.486813	-0.244533	5.391362	-3.685771	-1.141298	-1.429056	-0.293257	-1.096515	-0.701554	-0.864014	-0.177734	-0.623779	0.185239	-0.007243	0.137357	0.769731	0.058973	-0.635301	0.020690	19.141137	-78.655725	-12.650951
