// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40ACF
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
23654		2.302033	-0.526570	-6.387823	6.287789	-2.380422	-8.728690	0.575898	0.190608	1.770996	-0.296631	0.969482	-0.891113	0.057426	-0.010741	-0.159916	0.757712	-0.378383	-0.525910	0.078212	-76.246184	-47.543354	49.922339
23655		3.265864	1.377407	-9.679435	10.137790	-1.837543	-10.067424	2.875274	0.028115	-0.298476	-0.325928	0.920654	-0.961182	0.081711	0.042795	-0.240576	0.771185	-0.349165	-0.523908	0.094222	-71.988052	-47.924408	49.715104
23656		0.501140	12.643101	-3.166593	5.621584	8.636962	-17.801079	2.445904	-1.016502	-2.409208	-0.386963	0.877441	-0.994141	0.023004	0.317708	-0.069218	0.777158	-0.308470	-0.540835	0.091483	-68.771207	-51.645747	50.073229
23657		0.037939	7.755026	1.235162	0.440290	6.773928	-13.757621	0.584918	-1.706311	-3.034565	-0.466309	0.835938	-0.983154	0.007613	0.193438	0.032410	0.770485	-0.280223	-0.567945	0.072570	-68.958590	-56.565297	51.320637
23658		2.792323	6.786137	0.647769	1.801994	7.107716	-10.490411	-0.405308	-2.262707	-4.047957	-0.565430	0.780518	-0.943604	0.077788	0.165937	0.017473	0.755275	-0.253074	-0.603342	0.038633	-71.457009	-63.103318	53.518129
23659		5.828770	6.188433	0.743818	2.323879	7.588028	-6.688425	-1.406027	-2.557496	-4.942279	-0.650635	0.716553	-0.882080	0.154269	0.145704	0.020824	0.731905	-0.227411	-0.642253	-0.010508	-77.366117	-70.894203	57.720740
23660		8.762045	5.022815	-1.370159	4.027173	6.013952	-2.651669	-1.674527	-2.612827	-5.801613	-0.737305	0.630127	-0.811523	0.228353	0.108575	-0.029285	0.702876	-0.195971	-0.680251	-0.069428	-90.724922	-79.569415	69.000818
23661		14.463224	2.901531	-2.854762	3.797645	3.113172	4.366166	-1.036907	-2.578334	-6.586711	-0.802734	0.513184	-0.749512	0.367919	0.041564	-0.060242	0.669855	-0.150802	-0.715410	-0.129388	-166.257494	-85.920428	143.388247
23662		21.592866	0.958425	0.427401	-2.709548	0.604590	11.595804	-1.164399	-3.016598	-6.781110	-0.847412	0.389893	-0.669922	0.538371	-0.021405	0.031115	0.626758	-0.104413	-0.748397	-0.190196	132.715413	-77.916933	-156.899650
23663		28.233407	-6.448662	1.001502	-10.703290	-9.101438	15.488371	-1.505815	-3.134917	-6.214500	-0.872559	0.278076	-0.601318	0.688755	-0.214349	0.055979	0.578216	-0.065393	-0.774514	-0.248028	124.020000	-68.142394	-150.109981
23664		27.152539	-15.112357	0.779640	-16.574635	-18.506070	8.824725	-1.641854	-2.425628	-5.047195	-0.873535	0.184570	-0.548096	0.652075	-0.418746	0.047863	0.536207	-0.036008	-0.789024	-0.297703	119.877464	-60.180874	-148.145490
23665		22.271191	-23.438367	5.150511	-23.216958	-22.115041	-3.261028	-2.176360	-1.778683	-2.830691	-0.874023	0.137695	-0.501709	0.532402	-0.601074	0.157003	0.506484	-0.029507	-0.793144	-0.336936	117.251390	-55.417932	-148.744065
23666		16.510866	-26.113313	2.839543	-21.009067	-22.811691	-10.533134	-2.309040	-0.884486	-0.470599	-0.871826	0.137695	-0.492920	0.407974	-0.652743	0.094360	0.494646	-0.043437	-0.788792	-0.362279	115.150321	-54.273955	-150.235538
23667		17.208663	-25.038704	-0.296168	-19.605127	-23.172260	-8.521228	-1.501887	0.214762	1.590488	-0.866211	0.168945	-0.501709	0.442546	-0.617258	0.003062	0.502995	-0.067696	-0.779483	-0.367179	113.982441	-56.497763	-151.445030
23668		12.480631	10.269659	-1.069841	0.073759	3.526607	5.994279	-0.994895	0.921854	1.916654	-0.863037	0.199951	-0.515137	0.305392	0.263723	-0.033542	0.519757	-0.088660	-0.767138	-0.365365	112.364323	-59.568742	-151.230670
23669		21.166088	1.051024	4.446672	-11.489845	-1.162779	8.498096	-1.001471	1.119931	2.682905	-0.867676	0.262207	-0.533203	0.529327	0.045354	0.103268	0.541290	-0.116001	-0.751718	-0.358426	110.809483	-63.760071	-151.107390
23670		14.680022	-6.097568	-2.749443	-6.838449	-8.980136	1.707185	-0.179577	0.230154	3.161147	-0.856934	0.335693	-0.533691	0.372444	-0.137947	-0.069482	0.556967	-0.146086	-0.744137	-0.338684	113.746547	-68.105694	-154.615628
23671		12.897923	-4.233802	-0.729998	-6.016138	-5.358944	1.133251	0.418188	0.509033	2.963332	-0.850098	0.386963	-0.553711	0.325943	-0.093708	-0.020828	0.574494	-0.169152	-0.736356	-0.314838	117.745624	-72.283944	-158.275768
23672		5.734410	-2.623981	-3.648795	-0.418381	-4.905280	-4.442796	0.568454	0.218703	1.880498	-0.831299	0.425049	-0.558105	0.144588	-0.061558	-0.092061	0.584837	-0.182116	-0.732754	-0.296431	122.341054	-74.807862	-162.263002
23673		10.368874	-1.209280	-1.226917	-2.253226	-2.407031	0.167056	0.590080	0.301848	1.525090	-0.836670	0.451660	-0.580322	0.259614	-0.025053	-0.031850	0.594353	-0.191307	-0.729029	-0.280469	126.872609	-76.883947	-166.114196
23674		10.950119	-0.646901	-2.407606	-0.836006	-2.521860	1.098354	0.686012	0.346200	1.095586	-0.826416	0.474121	-0.589111	0.273671	-0.011901	-0.061489	0.602796	-0.195636	-0.726063	-0.266826	130.803820	-78.446272	-169.181039
23675		10.485453	1.419987	-0.083970	-1.028219	0.745241	0.692059	0.235925	0.311320	0.957691	-0.822510	0.489746	-0.593750	0.261676	0.038642	-0.003007	0.609208	-0.202236	-0.722018	-0.258178	134.545242	-79.783523	-172.701867
23676		9.814357	-0.156028	-1.653496	-0.451987	-1.305790	0.044644	0.024373	0.280956	0.798074	-0.809326	0.498779	-0.602539	0.245234	-0.001441	-0.042199	0.614211	-0.209077	-0.717812	-0.252542	138.125560	-80.886895	-176.353599
23677		9.776565	0.072545	-1.325567	-0.394188	-0.810635	0.012197	-0.038731	0.260564	0.699347	-0.816650	0.516602	-0.611328	0.244276	0.003933	-0.033937	0.618512	-0.215500	-0.713743	-0.248140	141.892611	-81.835940	179.730418
23678		9.640709	-0.868175	-1.155575	-0.927347	-1.332442	-0.200514	0.210754	0.224065	0.734477	-0.812500	0.527588	-0.611328	0.241121	-0.019414	-0.029618	0.623211	-0.220392	-0.710562	-0.241116	147.567477	-82.720698	174.259553
23679		9.905690	1.045982	-0.701077	0.024222	0.593985	0.154798	0.335980	0.191005	0.852642	-0.806396	0.543457	-0.613770	0.247302	0.028861	-0.018000	0.628242	-0.225439	-0.707597	-0.231938	156.417323	-83.545025	165.781350
23680		9.900009	0.663992	-1.668944	0.725994	-0.129256	0.221625	0.006683	0.126752	1.000190	-0.802979	0.570068	-0.618164	0.247200	0.019695	-0.042114	0.632102	-0.234550	-0.703648	-0.224306	169.190126	-84.141087	152.892718
23681		10.400965	0.033206	-1.818349	0.618897	-0.498021	0.715770	-0.161467	0.208649	1.208344	-0.797363	0.599121	-0.618408	0.259853	0.004663	-0.046143	0.636778	-0.246134	-0.697863	-0.216607	-173.323982	-84.500302	135.079516
23682		10.200847	-0.502748	-0.875099	-0.175181	-0.127983	0.435123	-0.168377	0.335516	1.410230	-0.780762	0.632568	-0.625244	0.255096	-0.008120	-0.022927	0.642896	-0.259118	-0.690224	-0.207687	-151.919438	-84.334318	113.322968
23683		11.383265	-0.766750	-1.361496	0.317945	-0.276867	1.668869	-0.078453	0.411339	1.514431	-0.755371	0.673096	-0.623047	0.284697	-0.013814	-0.035486	0.649990	-0.271986	-0.681616	-0.197323	-132.371216	-83.426213	93.542321
23684		12.889018	-0.647296	-1.511241	0.908326	0.187823	3.146631	0.135329	0.484407	1.624115	-0.743408	0.715576	-0.636475	0.322228	-0.009574	-0.039752	0.658423	-0.283755	-0.672276	-0.184411	-117.321315	-81.865564	78.555561
23685		13.372965	-0.262867	-0.229770	0.664616	1.687949	3.439919	0.250285	0.599128	1.855285	-0.708984	0.749512	-0.641113	0.334301	0.001205	-0.008252	0.668403	-0.296103	-0.661075	-0.168938	-105.981241	-79.664973	67.422350
23686		13.708481	1.048016	-0.739479	2.500630	2.828443	3.425902	0.090097	0.725862	2.224720	-0.670166	0.796875	-0.647705	0.341620	0.035735	-0.021554	0.679119	-0.312352	-0.646618	-0.152050	-97.844054	-76.716967	59.233655
23687		15.716229	1.454963	-2.875414	5.426782	2.699260	5.038094	0.139218	0.858602	2.646373	-0.615967	0.846924	-0.667725	0.390613	0.049452	-0.076008	0.691183	-0.331008	-0.628804	-0.131549	-91.945246	-73.003938	53.321734
23688		18.711692	2.636311	-5.122378	9.437255	3.525507	6.968737	0.519557	1.073189	3.012658	-0.550049	0.888184	-0.696289	0.463079	0.084265	-0.133786	0.706105	-0.348424	-0.607343	-0.105600	-86.936192	-68.635676	48.798420
23689		23.562211	8.423335	-7.475806	17.018178	8.558222	8.037930	1.958430	1.503660	3.181287	-0.494873	0.918457	-0.753174	0.576362	0.238341	-0.192201	0.729286	-0.353118	-0.581980	-0.068909	-80.442720	-63.834759	44.761504
23690		20.853636	10.516967	-7.096767	17.891408	10.819438	2.760484	3.246943	1.245495	3.521029	-0.427490	0.924561	-0.834229	0.506168	0.292543	-0.173904	0.754226	-0.347631	-0.556738	-0.018422	-74.642018	-58.497750	43.439980
23691		18.367460	2.203944	-3.550364	11.313263	6.802511	3.613945	1.243061	1.248675	3.594688	-0.356445	0.946045	-0.869385	0.454604	0.077042	-0.094797	0.768101	-0.360426	-0.528922	0.018856	-72.517902	-53.028843	43.010320
23692		10.618067	3.843178	-6.968366	11.867230	3.722670	-5.196936	0.259687	0.216173	3.204335	-0.305420	0.962646	-0.888916	0.260835	0.107157	-0.174582	0.769214	-0.379085	-0.511913	0.050492	-73.465354	-48.526273	44.694298
23693		-0.345097	-3.327116	-5.548485	3.519085	-5.388212	-9.072138	2.002313	-0.262063	0.700978	-0.317627	0.938477	-0.945801	-0.007460	-0.079740	-0.140762	0.776194	-0.364227	-0.509668	0.071412	-71.370095	-47.661808	45.712962
23694		2.437857	12.977372	-6.304056	9.634873	7.937465	-17.439020	2.585456	-0.817359	-1.350145	-0.356445	0.897949	-0.980957	0.067999	0.328178	-0.146363	0.783288	-0.329773	-0.521087	0.078605	-68.196602	-49.860588	46.397880
23695		-0.728847	12.310416	2.162909	0.622263	10.278052	-16.932072	0.463602	-1.746581	-2.654148	-0.438232	0.860840	-0.974365	-0.009210	0.307846	0.055590	0.775681	-0.306181	-0.548282	0.062918	-68.774307	-54.297258	47.951693
23696		1.573488	7.781934	0.191070	2.450619	7.091475	-12.407458	-0.970556	-2.432922	-3.672084	-0.526367	0.816895	-0.930420	0.048083	0.192524	0.003806	0.756844	-0.288241	-0.585836	0.030013	-72.635848	-60.397187	50.863166
23697		6.535715	8.230550	1.051063	3.426708	9.655446	-7.268742	-1.450421	-2.849665	-4.849448	-0.620850	0.759033	-0.862305	0.174479	0.195912	0.028750	0.730489	-0.264851	-0.629269	-0.016153	-79.529801	-68.110373	56.177363
23698		10.631407	5.508100	-0.077615	3.744585	7.555620	-1.328664	-1.091948	-2.842152	-5.815190	-0.709717	0.670654	-0.807373	0.274726	0.117980	0.006020	0.700818	-0.229013	-0.672124	-0.068239	-92.097052	-76.737257	67.664236
23699		14.920153	3.908937	2.172446	-0.050254	6.717192	4.219789	-0.037193	-2.810134	-6.358980	-0.788330	0.548828	-0.751953	0.376976	0.067868	0.067481	0.668979	-0.177725	-0.712364	-0.115839	-137.029888	-83.873083	113.033839
23700		21.764842	3.006112	2.160371	-3.100964	4.389319	11.569954	-0.408613	-2.834757	-6.758204	-0.839600	0.418945	-0.683350	0.545529	0.029406	0.073113	0.630199	-0.124612	-0.747481	-0.169097	147.193321	-79.822765	-171.262918
23701		27.234554	-3.792171	1.250459	-8.986781	-5.289678	15.623369	-0.030175	-2.636996	-6.479726	-0.866455	0.296143	-0.632080	0.668711	-0.149325	0.053506	0.589389	-0.069697	-0.775423	-0.215597	130.087367	-70.752648	-153.701036
23702		24.678509	-9.961682	2.574499	-14.253774	-12.511599	8.995717	-0.565655	-2.460986	-5.653973	-0.882813	0.193359	-0.570068	0.594965	-0.291085	0.084863	0.548029	-0.025763	-0.794641	-0.259895	124.476288	-62.173465	-148.497914
23703		23.083775	-16.069003	3.659228	-18.353455	-18.078261	2.014585	-1.773099	-2.154306	-3.789623	-0.875732	0.126709	-0.519043	0.554389	-0.425966	0.115885	0.512795	-0.007482	-0.803496	-0.302290	121.355296	-55.953239	-147.840936
