// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40AC7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
62347		10.037595	2.926348	-0.303118	-0.000000	-0.000000	0.647164	-0.029779	0.175437	-0.454267	-0.744385	-0.591064	0.157959	0.100439	0.029035	-0.003124	-0.486835	-0.632271	0.339359	-0.498056	96.140313	-73.788351	11.531093
62348		9.988767	2.493398	0.395569	-0.000000	0.000000	0.490163	-0.105164	0.141630	-0.514665	-0.735107	-0.602051	0.156006	0.099954	0.024679	0.003872	-0.471251	-0.618111	0.314878	-0.544713	81.083478	-75.967953	30.795069
62349		10.211802	1.506506	1.155875	1.501639	-0.654942	0.444131	-0.109074	0.136157	-0.590748	-0.728516	-0.602051	0.156006	0.102170	0.014770	0.011481	-0.481844	-0.625132	0.327182	-0.519604	89.055999	-74.784065	20.443628
62350		10.642865	0.605035	1.451990	2.583074	-0.568369	0.615599	-0.029454	0.141426	-0.675518	-0.721680	-0.602051	0.151611	0.106459	0.005693	0.014444	-0.483919	-0.625795	0.324804	-0.518368	88.771813	-74.395554	20.720904
62351		11.289022	0.353476	1.264890	2.968280	-0.207377	1.156021	0.081571	0.167583	-0.765107	-0.719238	-0.613037	0.149658	0.112913	0.003098	0.012556	-0.485673	-0.626583	0.321958	-0.517551	88.445178	-74.009962	21.119174
62352		11.687394	0.233698	0.937411	3.150373	0.228697	1.481136	0.212035	0.180994	-0.872132	-0.714600	-0.619629	0.149902	0.116891	0.001817	0.009270	-0.487552	-0.628027	0.318234	-0.516336	88.260136	-73.507491	21.438442
62353		12.232994	0.857641	0.612085	2.665746	0.461516	2.163783	0.307548	0.190778	-0.987469	-0.705322	-0.625977	0.158936	0.122376	0.007963	0.006017	-0.489393	-0.628240	0.314854	-0.516407	87.556511	-73.142580	22.258562
62354		12.507474	1.257028	0.317563	2.393009	0.703065	2.511899	0.366086	0.209414	-1.100171	-0.696289	-0.636963	0.161377	0.125145	0.011876	0.003067	-0.491405	-0.630316	0.309935	-0.514940	87.466960	-72.507612	22.571833
62355		12.767483	1.206232	0.044438	2.467952	1.039397	2.728939	0.381565	0.223159	-1.214659	-0.694092	-0.636963	0.163574	0.127745	0.011286	0.000324	-0.492159	-0.631439	0.307189	-0.514489	87.405803	-72.196133	22.798360
62356		12.874729	1.345301	-0.257154	2.411098	1.366851	2.834464	0.375214	0.222089	-1.333777	-0.682373	-0.649902	0.164063	0.128830	0.012599	-0.002690	-0.494735	-0.633824	0.301459	-0.512472	87.340500	-71.426905	23.093382
62357		13.117497	1.842148	-0.585689	1.993282	1.533771	3.205626	0.292120	0.203437	-1.474032	-0.677979	-0.649902	0.166260	0.131300	0.017463	-0.005964	-0.496370	-0.634832	0.300944	-0.509939	87.725169	-71.122144	22.561737
62358		13.456293	1.794837	-0.844323	2.229577	1.922231	3.466473	0.196717	0.160556	-1.634019	-0.655273	-0.665039	0.164551	0.134697	0.016857	-0.008534	-0.500136	-0.637348	0.294847	-0.506672	87.682914	-70.182986	22.725974
62359		13.941085	1.181893	-1.272951	2.900474	2.495270	3.704959	0.153497	0.064936	-1.807854	-0.645996	-0.671631	0.162354	0.139506	0.010568	-0.012766	-0.503177	-0.638623	0.297814	-0.500280	88.847364	-69.832272	20.915170
62360		15.029288	1.203821	-1.275000	3.474615	2.713226	4.661872	0.135966	-0.016675	-1.919914	-0.634521	-0.684814	0.162842	0.150400	0.010603	-0.012730	-0.507497	-0.641836	0.291372	-0.495576	89.005034	-68.732614	20.829895
62361		15.948778	0.789170	-0.753153	4.501522	2.188284	5.369292	0.068240	-0.046476	-2.033647	-0.618408	-0.699951	0.163330	0.159559	0.006272	-0.007492	-0.511711	-0.642780	0.300296	-0.484570	91.044401	-68.477481	17.426698
