// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A23
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
37109		8.202065	0.731733	6.337714	3.104190	2.350652	-0.179394	-0.846689	3.725335	1.023053	-0.970459	0.018555	0.150146	0.083142	0.008005	0.061802	0.104925	-0.564864	-0.181551	-0.798097	30.057286	-70.006369	173.682797
37110		8.798357	0.431231	6.274551	2.429101	2.377968	0.453607	-0.792349	3.739002	0.872009	-0.980225	0.034180	0.112061	0.089115	0.004943	0.061068	0.109529	-0.551085	-0.173908	-0.808743	25.802795	-68.351950	177.745057
37111		9.349118	0.586344	6.320228	1.988410	2.017593	1.125990	-0.706986	3.742238	0.714579	-0.980469	0.043213	0.065186	0.094629	0.006419	0.061417	0.113524	-0.536876	-0.166866	-0.819165	22.383084	-66.558621	-179.018124
37112		9.868198	1.185849	6.346926	1.665627	1.228709	1.796362	-0.637344	3.724049	0.654474	-0.992188	0.047607	0.011963	0.099800	0.012382	0.061579	0.117569	-0.522476	-0.160333	-0.829150	19.556707	-64.705343	-176.319860
37113		10.377982	1.962483	6.411814	1.407003	0.266301	2.459082	-0.627604	3.698090	0.707173	-0.979004	0.059082	-0.030518	0.104870	0.020191	0.062123	0.121702	-0.507985	-0.153563	-0.838784	17.053143	-62.817690	-173.950058
37114		10.790513	2.259699	6.506577	1.020684	-0.271434	2.944345	-0.671382	3.667517	0.850053	-0.979736	0.072510	-0.072998	0.108975	0.023272	0.062997	0.126346	-0.493617	-0.146307	-0.847923	14.712851	-60.934981	-171.736308
37115		11.330504	2.276724	6.599239	0.454018	-0.600867	3.473598	-0.692021	3.625652	1.012367	-0.980469	0.092529	-0.115479	0.114358	0.023568	0.063845	0.131527	-0.479315	-0.138447	-0.856615	12.475654	-59.047843	-169.625885
37116		12.332966	2.043125	6.749305	-0.413761	-0.762626	4.366609	-0.643998	3.607436	1.126973	-0.971924	0.099365	-0.160156	0.124401	0.021343	0.065188	0.137276	-0.465026	-0.130569	-0.864788	10.426768	-57.155438	-167.650938
37117		13.323562	2.191666	6.955790	-1.146871	-1.316404	5.274629	-0.550149	3.663318	1.171282	-0.950195	0.120117	-0.200684	0.134347	0.022888	0.067042	0.143466	-0.450205	-0.122817	-0.872725	8.582735	-55.190153	-165.821559
37118		13.734803	2.279379	7.267183	-1.555095	-1.739405	5.717185	-0.467262	3.770653	1.173065	-0.941650	0.131348	-0.238770	0.138547	0.023770	0.070012	0.149814	-0.434765	-0.115388	-0.880466	6.983445	-53.145846	-164.183035
37119		13.779872	2.060047	7.532193	-1.938300	-1.855797	5.795915	-0.369715	3.867015	1.129198	-0.924561	0.147461	-0.283447	0.139100	0.021519	0.072601	0.156273	-0.418533	-0.108268	-0.888080	5.608184	-51.006820	-162.717050
37120		14.054790	1.967092	7.607369	-2.572455	-2.187890	5.930230	-0.257257	3.937603	1.046132	-0.904541	0.154541	-0.317139	0.141903	0.020506	0.073263	0.162474	-0.401776	-0.101818	-0.895439	4.510848	-48.817620	-161.479433
37121		14.420483	1.814465	7.523353	-3.421713	-2.537526	5.987948	-0.184236	3.977644	0.937164	-0.884766	0.166260	-0.357422	0.145575	0.018892	0.072330	0.168410	-0.384456	-0.095733	-0.902589	3.613228	-46.573467	-160.417503
37122		14.664105	1.488171	7.033462	-4.533730	-2.810144	5.622101	-0.145295	3.972568	0.850626	-0.862549	0.171143	-0.395264	0.147934	0.015559	0.067394	0.173833	-0.367026	-0.090057	-0.909375	2.900096	-44.333965	-159.537916
37123		14.411875	1.476849	6.275034	-5.333764	-3.311984	4.672098	-0.141401	3.880777	0.793961	-0.838135	0.176270	-0.424561	0.145240	0.015387	0.059929	0.179027	-0.349734	-0.084436	-0.915700	2.272685	-42.123888	-158.750826
37124		13.952821	1.335089	5.190668	-6.154899	-3.678455	3.300936	-0.232398	3.654285	0.763396	-0.813721	0.181152	-0.446777	0.140393	0.013944	0.049331	0.183626	-0.333521	-0.078732	-0.921329	1.691153	-40.051764	-158.073107
37125		13.631476	2.170614	3.696660	-6.813447	-5.038565	1.692282	-0.369893	3.291992	0.772052	-0.786865	0.181641	-0.473633	0.136813	0.022299	0.034676	0.187919	-0.318913	-0.072590	-0.926127	1.063716	-38.169448	-157.427906
37126		13.606258	3.714800	2.830725	-6.921912	-6.922462	0.727412	-0.646476	2.848104	0.897259	-0.769287	0.193115	-0.487305	0.136277	0.037846	0.026246	0.192055	-0.306668	-0.065462	-0.929938	0.282226	-36.548982	-156.755313
37127		14.425368	2.713952	1.727055	-8.700017	-6.773030	0.029149	-0.999841	2.356683	1.023934	-0.749512	0.209229	-0.500977	0.144301	0.027958	0.015432	0.196071	-0.296957	-0.056880	-0.932812	-0.724498	-35.191805	-156.029465
37128		15.054456	1.132920	0.288104	-10.682505	-6.078770	-1.041954	-1.093042	1.958329	1.050008	-0.736084	0.209473	-0.507813	0.150500	0.012130	0.001342	0.199889	-0.289220	-0.048280	-0.934915	-1.753366	-34.062204	-155.326102
37129		14.915289	0.414229	-0.622780	-11.416380	-5.754702	-2.094643	-0.951067	1.617486	1.007939	-0.723145	0.223145	-0.517090	0.149073	0.004860	-0.007456	0.203617	-0.282832	-0.040681	-0.936425	-2.667982	-33.111441	-154.671751
37130		15.048074	0.601890	-1.312317	-11.839506	-6.266595	-2.806968	-0.773796	1.303128	0.919492	-0.707764	0.227783	-0.519531	0.150361	0.006657	-0.014128	0.207088	-0.277743	-0.034412	-0.937437	-3.427927	-32.342986	-154.091521
37131		15.116105	0.817684	-1.866371	-12.111342	-6.717783	-3.422690	-0.681834	1.069341	0.774081	-0.705811	0.239014	-0.521973	0.151025	0.008696	-0.019501	0.209927	-0.273579	-0.028978	-0.938214	-4.077033	-31.703069	-153.617291
37132		15.162921	1.018387	-2.366102	-12.335716	-7.098668	-3.982883	-0.676730	0.882379	0.573136	-0.692383	0.241455	-0.524170	0.151493	0.010536	-0.024365	0.211818	-0.270276	-0.024075	-0.938885	-4.645474	-31.179097	-153.276397
37133		14.633707	0.617513	-2.941843	-12.404968	-6.677568	-4.842082	-0.691277	0.713050	0.328869	-0.690430	0.248291	-0.528809	0.146221	0.006313	-0.029962	0.212496	-0.267725	-0.019583	-0.939567	-5.139624	-30.758000	-153.097727
37134		13.285617	-1.913217	-3.547495	-12.729060	-3.959054	-5.933330	-0.483255	0.466137	0.080782	-0.686035	0.250488	-0.531250	0.132781	-0.019165	-0.035738	0.212278	-0.266103	-0.016692	-0.940132	-5.433254	-30.492867	-153.070510
