// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40ACF
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
29121		9.608162	-2.635348	-1.244012	0.167170	0.080747	0.225981	0.154356	0.180871	0.137870	-0.618408	0.791016	-0.634277	0.096088	-0.026278	-0.012547	0.666572	-0.233255	-0.707594	-0.024203	-111.713682	-72.671819	90.490380
29122		9.686129	-2.714125	-1.203873	0.126695	0.056408	0.317346	0.158480	0.182752	0.127804	-0.616211	0.788818	-0.625488	0.096868	-0.027070	-0.012149	0.667388	-0.233286	-0.706841	-0.023370	-111.223302	-72.626507	90.065540
29123		9.736821	-2.838515	-1.174383	0.080035	-0.020718	0.396873	0.153577	0.181802	0.127066	-0.611572	0.786865	-0.634277	0.097375	-0.028314	-0.011854	0.668193	-0.233334	-0.706092	-0.022553	-110.740512	-72.579851	89.645584
29124		9.710491	-2.716315	-1.119802	0.099500	0.106999	0.331501	0.185791	0.190213	0.127150	-0.607178	0.791260	-0.636475	0.097111	-0.027091	-0.011316	0.669065	-0.233270	-0.705315	-0.021634	-110.226972	-72.534215	89.212656
29125		9.674667	-2.959409	-1.191815	0.107068	-0.136772	0.372963	0.180551	0.193340	0.129759	-0.602783	0.791504	-0.634277	0.096754	-0.029520	-0.012038	0.669939	-0.233234	-0.704524	-0.020726	-109.712294	-72.486161	88.775252
29126		9.704786	-2.797464	-1.171353	0.173560	0.031479	0.353412	0.172940	0.196666	0.129130	-0.596191	0.795898	-0.638672	0.097054	-0.027902	-0.011833	0.670816	-0.233219	-0.703720	-0.019854	-109.198925	-72.438366	88.334556
29127		9.765481	-2.733082	-1.196460	0.248489	0.106401	0.394797	0.188506	0.202379	0.126611	-0.593994	0.798096	-0.632080	0.097660	-0.027258	-0.012089	0.671728	-0.233143	-0.702899	-0.018939	-108.671317	-72.391332	87.888135
29128		9.819345	-2.525305	-1.206673	0.360457	0.311781	0.386605	0.182267	0.204487	0.124815	-0.591797	0.798340	-0.640869	0.098197	-0.025181	-0.012190	0.672640	-0.233080	-0.702071	-0.018058	-108.146889	-72.344880	87.441212
29129		9.885508	-2.657831	-1.344356	0.472266	0.175105	0.499483	0.185148	0.203300	0.132083	-0.592041	0.804932	-0.645264	0.098859	-0.026500	-0.013569	0.673548	-0.233034	-0.701238	-0.017137	-107.621905	-72.292574	86.995280
29130		9.958472	-2.628281	-1.370246	0.536965	0.224124	0.561221	0.163068	0.201529	0.149962	-0.592041	0.804932	-0.649658	0.099590	-0.026197	-0.013824	0.674426	-0.233122	-0.700386	-0.016235	-107.105555	-72.229403	86.545022
29131		10.151412	-2.579129	-1.295307	0.516669	0.362532	0.722133	0.178054	0.199628	0.153820	-0.582764	0.800781	-0.656250	0.101521	-0.025702	-0.013077	0.675312	-0.233175	-0.699536	-0.015262	-106.585908	-72.162136	86.100107
29132		10.285327	-2.888465	-0.941070	0.110453	0.259276	0.908193	0.179153	0.197838	0.183891	-0.576172	0.805420	-0.656250	0.102870	-0.028782	-0.009538	0.676195	-0.233327	-0.698654	-0.014184	-106.056948	-72.077229	85.645926
29133		10.308889	-2.391957	-0.754192	0.138159	0.785470	0.766884	0.185631	0.200886	0.190594	-0.578369	0.805420	-0.656250	0.103104	-0.023814	-0.007668	0.677094	-0.233481	-0.697754	-0.013062	-105.521202	-71.987408	85.188233
29134		10.434174	-2.768646	-0.879201	0.160357	0.462542	1.007231	0.179629	0.182142	0.212835	-0.565186	0.810059	-0.658447	0.104363	-0.027567	-0.008912	0.677921	-0.233732	-0.696887	-0.011867	-105.014770	-71.881585	84.757559
29135		10.366776	-2.357037	-0.941309	0.387765	0.805832	0.822721	0.181809	0.173469	0.226455	-0.569824	0.812256	-0.660645	0.103686	-0.023444	-0.009524	0.678717	-0.234025	-0.696034	-0.010605	-104.521828	-71.765429	84.342064
29136		10.357045	-2.551603	-0.802548	0.221224	0.696465	0.859193	0.183256	0.170698	0.260713	-0.562988	0.812256	-0.656250	0.103597	-0.025374	-0.008137	0.679507	-0.234430	-0.695146	-0.009220	-104.023381	-71.629100	83.921403
29137		10.452362	-2.201812	-0.711125	0.288022	1.091129	0.833059	0.186750	0.174925	0.275462	-0.565674	0.821045	-0.660645	0.104548	-0.021867	-0.007223	0.680312	-0.234874	-0.694226	-0.007777	-103.517420	-71.483679	83.494519
