// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40AC5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
44597		5.562986	0.929021	8.432076	-0.029695	-0.002261	0.331716	0.008688	0.018168	-0.008743	-0.569824	-0.062988	-0.293457	0.055638	0.009284	0.084316	-0.220826	-0.288535	0.020030	-0.931441	6.176833	-33.117218	151.486912
44598		5.599077	0.905273	8.393577	-0.066822	0.040209	0.317230	0.004564	0.015877	-0.006458	-0.572021	-0.062988	-0.293457	0.055998	0.009049	0.083932	-0.220833	-0.288523	0.020034	-0.931443	6.176132	-33.115897	151.486507
44599		5.596142	0.919139	8.414984	-0.059346	0.023087	0.334703	0.006219	0.015025	-0.007568	-0.574219	-0.062988	-0.291260	0.055968	0.009187	0.084146	-0.220842	-0.288519	0.020030	-0.931442	6.176864	-33.115215	151.485213
44600		5.594980	0.890902	8.434213	-0.036448	0.045062	0.347534	0.006882	0.014489	-0.006243	-0.574219	-0.067627	-0.291016	0.055956	0.008904	0.084338	-0.220844	-0.288516	0.020025	-0.931443	6.177467	-33.114699	151.484853
44601		5.591976	0.934029	8.437086	-0.050888	0.004615	0.352175	0.006881	0.014489	-0.006243	-0.574219	-0.065186	-0.293457	0.055926	0.009336	0.084367	-0.220851	-0.288518	0.020020	-0.931441	6.178367	-33.114750	151.483789
44602		5.590978	0.905717	8.456214	-0.027985	0.026583	0.365005	0.006674	0.011397	-0.004061	-0.572021	-0.062988	-0.295654	0.055915	0.009053	0.084559	-0.220842	-0.288529	0.020023	-0.931439	6.178165	-33.116130	151.484684
44603		5.572316	0.920624	8.446864	-0.025558	0.007427	0.348368	0.008621	0.019601	-0.007955	-0.574219	-0.060791	-0.291260	0.055732	0.009200	0.084464	-0.220852	-0.288506	0.020001	-0.931444	6.180318	-33.112816	151.483278
44604		5.588077	0.936793	8.439363	-0.048127	0.000560	0.352189	0.003749	0.011880	-0.006396	-0.574463	-0.056396	-0.295898	0.055886	0.009365	0.084390	-0.220859	-0.288512	0.020013	-0.931441	6.179289	-33.113777	151.482621
44605		5.588529	0.895391	8.438014	-0.031733	0.038208	0.347578	0.005489	0.016992	-0.008108	-0.572021	-0.060791	-0.291260	0.055893	0.008949	0.084376	-0.220866	-0.288498	0.020012	-0.931443	6.179258	-33.112138	151.481931
44606		5.588631	0.912552	8.399748	-0.059376	0.029324	0.317314	0.008534	0.013634	-0.007354	-0.574219	-0.067627	-0.293213	0.055892	0.009120	0.083994	-0.220871	-0.288501	0.019998	-0.931441	6.181255	-33.112040	151.480752
