// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A23
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
44597		5.851712	-0.161688	7.996070	-0.050103	0.023177	0.097043	0.002296	0.010559	0.001226	-0.680664	0.176758	-0.356445	0.058521	-0.001617	0.079958	-0.030276	-0.307765	0.017343	-0.950822	-1.014558	-35.895559	176.681033
44598		5.835817	-0.160765	8.027694	-0.019210	0.019941	0.113325	0.004461	0.009203	-0.000466	-0.678467	0.174561	-0.356445	0.058362	-0.001610	0.080274	-0.030279	-0.307750	0.017334	-0.950827	-1.013304	-35.893787	176.680275
44599		5.835051	-0.175920	8.009387	-0.028591	0.036131	0.098263	0.004462	0.009774	0.001130	-0.680664	0.176758	-0.354248	0.058354	-0.001761	0.080091	-0.030274	-0.307732	0.017327	-0.950833	-1.012611	-35.891589	176.680608
44600		5.830231	-0.133591	8.007055	-0.029272	-0.006053	0.092941	0.004462	0.009203	-0.000467	-0.676025	0.174561	-0.356445	0.058306	-0.001338	0.080068	-0.030277	-0.307718	0.017318	-0.950838	-1.011357	-35.889818	176.679850
44601		5.833445	-0.175352	8.010569	-0.027412	0.035630	0.098268	0.001589	0.011891	0.000871	-0.678711	0.181396	-0.354248	0.058339	-0.001754	0.080102	-0.030278	-0.307690	0.017324	-0.950847	-1.012246	-35.886467	176.680044
44602		5.813496	-0.163731	8.001539	-0.017713	0.023321	0.079093	0.000795	0.007374	0.004427	-0.682861	0.174561	-0.356445	0.058138	-0.001636	0.080013	-0.030263	-0.307683	0.017341	-0.950849	-1.015135	-35.885693	176.682769
44603		5.832011	-0.175155	8.011618	-0.026209	0.035092	0.098273	0.008086	0.008964	-0.001011	-0.676270	0.176758	-0.352051	0.058324	-0.001755	0.080113	-0.030261	-0.307671	0.017315	-0.950854	-1.011800	-35.884187	176.681954
44604		5.827177	-0.132518	8.009295	-0.026895	-0.007091	0.092947	0.005214	0.010508	-0.002867	-0.685059	0.174561	-0.356201	0.058276	-0.001328	0.080090	-0.030274	-0.307651	0.017299	-0.950860	-1.009111	-35.881692	176.679483
44605		5.830442	-0.174260	8.012779	-0.024982	0.034587	0.098278	0.001546	0.009252	0.003623	-0.678467	0.176758	-0.354248	0.058308	-0.001742	0.080125	-0.030266	-0.307637	0.017311	-0.950865	-1.011195	-35.880105	176.681153
44606		5.829690	-0.158730	8.032185	-0.014426	0.017900	0.113336	0.003004	0.009227	0.001577	-0.678467	0.178955	-0.356445	0.058301	-0.001588	0.080319	-0.030262	-0.307622	0.017312	-0.950870	-1.011623	-35.878299	176.681840
44607		5.809794	-0.131356	8.041968	0.005230	-0.010877	0.109212	0.003005	0.008655	-0.000019	-0.678467	0.176758	-0.352051	0.058101	-0.001315	0.080417	-0.030260	-0.307610	0.017312	-0.950874	-1.011637	-35.876837	176.682043
44608		5.813192	-0.188632	8.026500	-0.002863	0.047233	0.099489	0.003712	0.007896	0.001931	-0.680908	0.181152	-0.349854	0.058135	-0.001887	0.080263	-0.030253	-0.307602	0.017310	-0.950877	-1.011816	-35.875790	176.682997
44609		5.827657	-0.173564	8.014820	-0.022525	0.033462	0.098288	0.005170	0.008442	0.001482	-0.678711	0.181396	-0.356445	0.058280	-0.001737	0.080146	-0.030244	-0.307595	0.017305	-0.950879	-1.011483	-35.874989	176.683938
44610		5.842160	-0.142902	8.021969	-0.032313	0.003333	0.112139	0.003713	0.006752	-0.001262	-0.676270	0.177002	-0.360840	0.058424	-0.001431	0.080218	-0.030252	-0.307592	0.017299	-0.950880	-1.010347	-35.874630	176.682649
44611		5.822467	-0.146473	7.993895	-0.032667	0.007423	0.077905	0.002254	0.006777	0.000783	-0.680664	0.172363	-0.354004	0.058227	-0.001465	0.079937	-0.030240	-0.307586	0.017301	-0.950882	-1.011211	-35.873829	176.684311
44612		5.826015	-0.172808	8.016030	-0.020824	0.032661	0.098294	0.002961	0.005446	0.001137	-0.680664	0.174561	-0.360840	0.058262	-0.001729	0.080159	-0.030237	-0.307589	0.017303	-0.950881	-1.011510	-35.874194	176.684735
44613		5.825527	-0.172730	8.016386	-0.020243	0.032468	0.098296	0.002960	0.006589	0.004330	-0.678223	0.172363	-0.360840	0.058258	-0.001727	0.080162	-0.030225	-0.307585	0.017308	-0.950883	-1.012704	-35.873782	176.686591
44614		5.824913	-0.172617	8.016835	-0.019652	0.032215	0.098298	0.003006	0.008655	-0.000021	-0.678467	0.176758	-0.363037	0.058253	-0.001727	0.080166	-0.030228	-0.307573	0.017307	-0.950887	-1.012473	-35.872320	176.686156
44615		5.839370	-0.157638	8.005168	-0.039528	0.018586	0.097101	0.001548	0.008108	0.000427	-0.678711	0.181396	-0.354248	0.058397	-0.001577	0.080049	-0.030227	-0.307558	0.017309	-0.950892	-1.012867	-35.870455	176.686369
44616		5.823720	-0.172264	8.017709	-0.018588	0.031771	0.098301	0.002962	0.004874	-0.000459	-0.678467	0.178955	-0.358643	0.058239	-0.001724	0.080176	-0.030232	-0.307564	0.017308	-0.950890	-1.012508	-35.871163	176.685671
44617		5.823307	-0.156613	8.036856	-0.008047	0.015008	0.113349	0.001503	0.004899	0.001586	-0.678467	0.178955	-0.356445	0.058235	-0.001566	0.080367	-0.030219	-0.307568	0.017317	-0.950888	-1.014331	-35.871741	176.687808
44618		5.837992	-0.172546	7.987343	-0.047746	0.034199	0.082065	0.005173	0.007297	-0.001711	-0.680664	0.176758	-0.356445	0.058383	-0.001728	0.079871	-0.030227	-0.307563	0.017304	-0.950890	-1.012168	-35.871073	176.686195
44619		5.822332	-0.171579	8.018732	-0.016843	0.030915	0.098307	0.003666	0.005258	0.004684	-0.687500	0.178955	-0.356445	0.058225	-0.001716	0.080186	-0.030202	-0.307566	0.017307	-0.950890	-1.013722	-35.871469	176.689675
44620		5.840885	-0.167739	8.047638	-0.015361	0.026270	0.132544	0.003711	0.009039	0.005122	-0.680664	0.176758	-0.354248	0.058413	-0.001677	0.080474	-0.030180	-0.307552	0.017311	-0.950895	-1.015214	-35.869734	176.692871
44621		5.821264	-0.171490	8.019509	-0.015602	0.030383	0.098311	0.002210	0.002996	0.000344	-0.687256	0.174561	-0.354004	0.058214	-0.001716	0.080194	-0.030184	-0.307569	0.017317	-0.950889	-1.015788	-35.871853	176.692500
44622		5.820856	-0.171229	8.019811	-0.015010	0.030130	0.098312	0.005879	0.007110	0.001836	-0.678711	0.181396	-0.358643	0.058211	-0.001714	0.080196	-0.030174	-0.307565	0.017305	-0.950891	-1.014691	-35.871257	176.693396
44623		5.805141	-0.170229	8.051228	0.015935	0.026844	0.114545	0.004420	0.006563	0.002284	-0.680664	0.176758	-0.356445	0.058054	-0.001703	0.080510	-0.030164	-0.307564	0.017303	-0.950892	-1.014772	-35.871141	176.694649
44624		5.834951	-0.155980	8.008422	-0.034149	0.016167	0.097125	0.000797	0.005658	-0.000367	-0.685303	0.178955	-0.354248	0.058352	-0.001560	0.080083	-0.030172	-0.307566	0.017312	-0.950891	-1.015686	-35.871399	176.694007
44625		5.834482	-0.155899	8.008765	-0.033511	0.015887	0.097127	0.002961	0.006017	0.002732	-0.678467	0.178955	-0.354248	0.058347	-0.001559	0.080086	-0.030163	-0.307568	0.017318	-0.950890	-1.016809	-35.871699	176.695446
44626		5.818824	-0.170712	8.021297	-0.012568	0.029067	0.098319	0.000796	0.006803	0.002825	-0.685303	0.178955	-0.360840	0.058191	-0.001707	0.080211	-0.030155	-0.307564	0.017332	-0.950891	-1.019038	-35.871268	176.697046
44627		5.833447	-0.171405	7.990687	-0.042311	0.031793	0.082098	0.002256	0.006776	0.000781	-0.676270	0.179199	-0.356445	0.058337	-0.001715	0.079905	-0.030151	-0.307561	0.017336	-0.950893	-1.019829	-35.870850	176.697800
44628		5.817797	-0.155172	8.040873	-0.001414	0.012079	0.113356	0.000044	0.004353	0.002033	-0.678467	0.174561	-0.351807	0.058180	-0.001551	0.080407	-0.030149	-0.307569	0.017353	-0.950890	-1.022178	-35.871831	176.698870
44629		5.836556	-0.197788	8.013138	-0.029833	0.056743	0.102491	0.001552	0.006963	-0.002767	-0.682861	0.174561	-0.354004	0.058368	-0.001979	0.080129	-0.030165	-0.307565	0.017355	-0.950890	-1.021817	-35.871453	176.696832
44630		5.812848	-0.143938	8.000938	-0.021479	0.002518	0.077938	0.002961	0.006017	0.002732	-0.682861	0.176758	-0.352051	0.058131	-0.001440	0.080008	-0.030154	-0.307565	0.017359	-0.950891	-1.022771	-35.871474	176.698376
44631		5.820419	-0.196722	8.044848	0.001775	0.053219	0.118713	0.002964	0.004873	-0.000460	-0.682861	0.176758	-0.356445	0.058206	-0.001969	0.080447	-0.030167	-0.307575	0.017361	-0.950887	-1.022373	-35.872706	176.696690
44632		5.831068	-0.155292	8.011263	-0.029274	0.014059	0.097144	0.002255	0.007348	0.002376	-0.678467	0.176758	-0.349854	0.058314	-0.001553	0.080110	-0.030160	-0.307569	0.017367	-0.950889	-1.023575	-35.871967	176.697965
44633		5.815428	-0.170056	8.023773	-0.008263	0.027213	0.098329	0.001503	0.004899	0.001584	-0.676025	0.174561	-0.354248	0.058156	-0.001701	0.080236	-0.030160	-0.307578	0.017378	-0.950886	-1.025027	-35.873021	176.698395
44634		5.849373	-0.151404	8.040349	-0.027108	0.009126	0.131380	0.002915	0.002808	0.003891	-0.685303	0.176758	-0.347412	0.058495	-0.001514	0.080403	-0.030144	-0.307593	0.017384	-0.950882	-1.026513	-35.874868	176.700800
44635		5.829874	-0.155169	8.012134	-0.027327	0.013263	0.097150	0.002257	0.006776	0.000780	-0.685303	0.176758	-0.349609	0.058301	-0.001552	0.080119	-0.030152	-0.307595	0.017391	-0.950881	-1.027121	-35.875105	176.700071
44636		5.833422	-0.181634	8.034259	-0.015439	0.038482	0.117539	0.000044	0.004353	0.002032	-0.674072	0.177002	-0.358643	0.058336	-0.001816	0.080341	-0.030149	-0.307602	0.017408	-0.950878	-1.029469	-35.876086	176.701141
44637		5.809879	-0.143494	8.003102	-0.017051	0.000694	0.077947	0.000799	0.005658	-0.000368	-0.680664	0.174561	-0.354004	0.058101	-0.001435	0.080029	-0.030158	-0.307606	0.017419	-0.950876	-1.030500	-35.876557	176.700455
44638		5.847694	-0.182142	8.003932	-0.044556	0.040983	0.101342	0.005880	0.007108	0.001835	-0.676270	0.177002	-0.354248	0.058480	-0.001823	0.080037	-0.030148	-0.307601	0.017407	-0.950878	-1.029402	-35.875962	176.701350
44639		5.831922	-0.181101	8.035359	-0.013599	0.037702	0.117545	0.003716	0.007322	0.000331	-0.685303	0.176758	-0.347412	0.058322	-0.001812	0.080351	-0.030149	-0.307597	0.017404	-0.950880	-1.028915	-35.875400	176.700997
44640		5.812213	-0.169215	8.026120	-0.003953	0.025404	0.098336	0.002257	0.006776	0.000779	-0.682861	0.176758	-0.356445	0.058125	-0.001693	0.080259	-0.030149	-0.307593	0.017408	-0.950881	-1.029458	-35.875007	176.701150
44641		5.846040	-0.165898	8.023974	-0.032649	0.023747	0.116373	0.002965	0.004872	-0.000461	-0.680908	0.181152	-0.356445	0.058462	-0.001660	0.080238	-0.030163	-0.307605	0.017411	-0.950877	-1.029208	-35.876421	176.699471
44642		5.811348	-0.184168	8.007942	-0.012633	0.041330	0.083319	0.003720	0.006177	-0.002861	-0.678467	0.178955	-0.352051	0.058116	-0.001844	0.080078	-0.030178	-0.307605	0.017402	-0.950876	-1.027410	-35.876409	176.697059
