// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40ACF
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
08456		5.317768	-3.789924	-2.260653	0.826361	-0.181460	-2.954765	-2.649534	-0.302806	-2.897548	-0.588867	0.890869	-0.525146	0.052652	-0.038959	-0.022015	0.621578	-0.404716	-0.668461	0.054834	-110.999714	-51.870365	80.650502
08457		5.994977	-4.538561	-2.431467	0.460906	-0.511904	-1.940715	-2.481734	-0.286425	-3.087812	-0.610352	0.863770	-0.511963	0.059271	-0.046601	-0.023656	0.616258	-0.402065	-0.676137	0.037529	-113.508471	-53.434065	82.005006
08458		6.675161	-5.113489	-2.702125	0.208133	-0.820797	-1.021793	-2.288413	-0.263275	-3.267256	-0.629883	0.843262	-0.485596	0.065936	-0.052521	-0.026338	0.611208	-0.398075	-0.683775	0.020316	-116.102240	-55.053026	83.577272
08459		7.368396	-5.497478	-3.001777	0.029042	-1.063272	-0.201114	-2.048051	-0.248474	-3.442410	-0.660645	0.822510	-0.474609	0.072757	-0.056535	-0.029353	0.606448	-0.392577	-0.691443	0.003300	-118.813183	-56.726082	85.422001
08460		8.101972	-5.585255	-2.939755	-0.328319	-0.962844	0.406422	-1.778752	-0.225184	-3.594535	-0.679688	0.795654	-0.463379	0.080028	-0.057555	-0.028800	0.602070	-0.385599	-0.699036	-0.013242	-121.638668	-58.424165	87.553920
08461		8.700369	-5.665802	-2.879375	-0.704620	-0.975351	0.893624	-1.515680	-0.216874	-3.719814	-0.698975	0.770752	-0.452393	0.085958	-0.058479	-0.028262	0.597964	-0.377216	-0.706603	-0.029302	-124.649083	-60.129481	90.033778
08462		9.301992	-5.829652	-2.733145	-1.214693	-1.043961	1.385495	-1.257114	-0.221826	-3.827133	-0.715820	0.739258	-0.449951	0.091910	-0.060232	-0.026855	0.594087	-0.367551	-0.714121	-0.044698	-127.885663	-61.806641	92.903798
08463		9.944051	-5.824863	-2.695149	-1.559063	-1.068460	1.870014	-1.021629	-0.233035	-3.919883	-0.739258	0.709961	-0.445557	0.098303	-0.060319	-0.026532	0.590322	-0.356710	-0.721617	-0.059549	-131.440714	-63.438754	96.233787
08464		10.772787	-5.563365	-2.731671	-1.723108	-0.901477	2.461791	-0.844173	-0.236882	-3.992313	-0.758545	0.680664	-0.434570	0.106619	-0.057884	-0.026949	0.586616	-0.344937	-0.729000	-0.073883	-135.371520	-64.992995	100.054235
08465		11.679911	-5.427465	-3.035418	-1.784321	-0.983609	3.260793	-0.713510	-0.224201	-4.029487	-0.777344	0.644775	-0.434326	0.115706	-0.056721	-0.030025	0.582905	-0.332491	-0.736170	-0.087893	-139.748019	-66.445684	104.394259
08466		12.410787	-5.484751	-3.314507	-1.995409	-1.322292	3.947371	-0.641305	-0.192684	-4.028601	-0.793945	0.613525	-0.431885	0.123000	-0.057438	-0.032845	0.579209	-0.319694	-0.742961	-0.101599	-144.574114	-67.761968	109.226466
08467		13.125293	-5.520872	-3.626071	-2.194021	-1.716098	4.613463	-0.633890	-0.150285	-4.005339	-0.810791	0.579834	-0.427490	0.130138	-0.057937	-0.035982	0.575438	-0.306795	-0.749305	-0.115281	-149.907481	-68.922192	114.562718
08468		13.878399	-5.608232	-3.917308	-2.470570	-2.170567	5.305539	-0.733283	-0.089775	-3.934115	-0.825195	0.548584	-0.422852	0.137661	-0.058941	-0.038898	0.571570	-0.294305	-0.754995	-0.129132	-155.700377	-69.896473	120.294404
08469		14.167265	-5.796163	-3.988145	-2.920722	-2.761120	5.485220	-0.857192	-0.016367	-3.818456	-0.833252	0.521729	-0.427246	0.140533	-0.060822	-0.039613	0.567632	-0.282428	-0.759945	-0.143220	-161.877656	-70.671541	126.323868
08470		14.098079	-5.879811	-3.688254	-3.520785	-3.159719	5.171383	-0.937428	0.026118	-3.642409	-0.843018	0.483887	-0.418213	0.139872	-0.061524	-0.036617	0.563679	-0.271331	-0.764180	-0.157079	-168.205582	-71.217175	132.442857
08471		13.712321	-5.857854	-3.159935	-4.139598	-3.382697	4.460513	-0.974484	0.027697	-3.406838	-0.857666	0.454590	-0.413574	0.136093	-0.061056	-0.031325	0.559665	-0.261129	-0.767821	-0.170402	-174.457525	-71.520977	138.441530
08472		13.230567	-5.871964	-2.934677	-4.482099	-3.754769	3.749514	-0.964803	-0.004886	-3.129172	-0.867920	0.432373	-0.415771	0.131365	-0.060921	-0.029053	0.555631	-0.251937	-0.770968	-0.182784	179.660127	-71.594881	144.052336
08473		12.753011	-6.032136	-2.893497	-4.732700	-4.279766	3.097316	-0.906024	-0.058857	-2.835371	-0.871582	0.412109	-0.408936	0.126665	-0.062251	-0.028619	0.551585	-0.243681	-0.773772	-0.194039	174.317680	-71.472008	149.129070
08474		12.347982	-6.505376	-3.112173	-4.954968	-5.131205	2.580255	-0.810970	-0.120411	-2.551124	-0.875244	0.387695	-0.411133	0.122654	-0.066747	-0.030779	0.547595	-0.236296	-0.776329	-0.204001	169.640773	-71.197972	153.568113
08475		11.989845	-6.993005	-3.381500	-5.130218	-5.967301	2.110211	-0.694122	-0.159292	-2.281774	-0.881104	0.367676	-0.410889	0.119116	-0.071409	-0.033474	0.543771	-0.229618	-0.778678	-0.212716	165.621352	-70.827304	157.390423
08476		11.521470	-7.575755	-3.591087	-5.340488	-6.815065	1.503621	-0.542340	-0.202684	-2.031818	-0.875977	0.352295	-0.402100	0.114473	-0.077020	-0.035587	0.540161	-0.223539	-0.780916	-0.220062	162.265903	-70.394439	160.611253
