// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40AC7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
11662		3.906165	-1.158882	1.091366	0.000000	-0.000000	-5.594633	-0.142793	-0.220833	1.229536	-0.486084	-0.796875	0.073242	0.039120	-0.011341	0.010965	-0.443528	-0.389868	0.466933	-0.658225	-45.964794	-68.038700	144.004191
11663		4.001924	-1.033659	0.860948	0.000000	0.000000	-5.590748	0.062606	-0.260165	1.473960	-0.501953	-0.788086	0.072998	0.040083	-0.010044	0.008658	-0.445574	-0.412788	0.476513	-0.635614	-49.237194	-71.693836	146.572832
11664		4.201019	-0.814271	0.663664	-0.353297	0.311333	-5.508053	0.259582	-0.285185	1.708564	-0.511230	-0.777100	0.083740	0.042068	-0.007792	0.006686	-0.438351	-0.401338	0.472227	-0.650982	-48.597412	-69.476810	146.857860
11665		4.498972	-0.598276	0.490219	-0.740341	0.478075	-5.333656	0.447863	-0.314060	1.934978	-0.535889	-0.766357	0.083252	0.045037	-0.005558	0.004960	-0.430390	-0.398753	0.475316	-0.655618	-50.583391	-68.749138	149.258099
11666		4.935463	-0.143156	0.369351	-1.412070	0.555209	-5.099663	0.632621	-0.331458	2.149724	-0.554199	-0.757568	0.087402	0.049360	-0.000913	0.003772	-0.419803	-0.397052	0.478035	-0.661512	-52.721423	-67.921548	152.114406
11667		5.301458	0.294040	0.382930	-2.043450	0.483295	-4.921064	0.767195	-0.354028	2.379838	-0.572510	-0.737793	0.097900	0.052968	0.003556	0.003936	-0.409529	-0.394113	0.480927	-0.667585	-54.619023	-66.942993	154.645252
11668		5.703985	0.526816	0.388329	-2.487522	0.438713	-4.656940	0.866160	-0.374896	2.595174	-0.593018	-0.726807	0.104248	0.056958	0.005990	0.004015	-0.399555	-0.392936	0.483659	-0.672332	-56.415045	-66.186442	157.090753
11669		6.251440	0.760012	0.367844	-3.041519	0.430421	-4.303171	0.959467	-0.391016	2.792546	-0.616211	-0.700684	0.116943	0.062393	0.008454	0.003840	-0.387293	-0.389371	0.486648	-0.679388	-58.183910	-64.960778	159.637107
11670		6.762770	0.856539	0.360576	-3.384848	0.388383	-3.897681	1.021274	-0.397821	2.963625	-0.643311	-0.683105	0.127441	0.067484	0.009547	0.003787	-0.377675	-0.391909	0.488184	-0.682235	-59.710791	-64.621756	161.966786
11671		7.346113	0.903586	0.304646	-3.845572	0.418633	-3.495523	1.069482	-0.396416	3.102069	-0.659668	-0.658936	0.135498	0.073303	0.010157	0.003244	-0.363979	-0.387656	0.491297	-0.689834	-61.288731	-63.186377	164.405961
