// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40AC5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
06788		5.002042	-0.866035	8.675201	-0.258979	0.108723	0.234720	-0.093103	-0.569380	-0.136980	-0.719727	0.170898	-0.432861	0.049767	-0.008654	0.086898	0.080919	-0.250188	0.016258	-0.964673	-4.698615	-28.689854	-169.208014
06789		5.221895	-0.932779	8.367556	-0.546825	0.144318	0.078425	-0.079835	-0.600604	-0.176542	-0.721680	0.164307	-0.430420	0.051959	-0.009340	0.083836	0.080036	-0.253216	0.016215	-0.963957	-4.710792	-29.050682	-169.286284
06790		4.760727	-0.906348	8.569359	0.018082	0.208995	0.029849	-0.043144	-0.650913	-0.217397	-0.721680	0.164307	-0.421631	0.047318	-0.009097	0.085850	0.079077	-0.256581	0.015867	-0.963152	-4.686533	-29.455218	-169.380298
06791		4.313401	-1.371799	8.580138	0.407488	0.756784	-0.150036	-0.040624	-0.704399	-0.259202	-0.728271	0.159668	-0.412598	0.042814	-0.013756	0.085955	0.077851	-0.260093	0.015487	-0.962315	-4.650729	-29.879131	-169.508195
06792		4.580437	-1.524985	8.471714	0.180287	0.886303	-0.104066	-0.028986	-0.780840	-0.343326	-0.728271	0.157471	-0.399170	0.045447	-0.015316	0.084897	0.076308	-0.264075	0.014858	-0.961364	-4.578114	-30.363003	-169.680448
06793		5.037626	-1.120691	8.429691	-0.089340	0.443632	0.060905	0.000437	-0.882136	-0.397685	-0.739258	0.150635	-0.392334	0.049981	-0.011307	0.084518	0.074481	-0.268427	0.014031	-0.960314	-4.473590	-30.894419	-169.893407
06794		5.006735	-0.894625	8.493976	0.097070	0.259190	0.083669	-0.021197	-1.001172	-0.450874	-0.743652	0.150391	-0.385742	0.049621	-0.009049	0.085190	0.072440	-0.273454	0.013139	-0.959064	-4.360382	-31.507877	-170.130500
06795		5.292577	-1.116491	9.396609	0.413911	0.484225	1.010763	-0.074762	-1.098328	-0.496476	-0.754639	0.145996	-0.372314	0.052381	-0.011260	0.094259	0.070046	-0.278860	0.012458	-0.957693	-4.263160	-32.166380	-170.404010
06796		4.846725	-0.498738	9.680286	1.139387	-0.027807	0.964474	-0.101287	-1.095236	-0.465834	-0.756592	0.139160	-0.363037	0.047924	-0.005050	0.097069	0.067820	-0.284344	0.011897	-0.956247	-4.185081	-32.833008	-170.652867
06797		5.020183	-0.020400	10.131375	1.424577	-0.493478	1.393251	-0.131033	-1.145457	-0.380133	-0.767822	0.136719	-0.351807	0.049620	-0.000232	0.101599	0.065901	-0.289967	0.011631	-0.954694	-4.156167	-33.513019	-170.850633
06798		5.582531	0.030841	9.959767	1.013718	-0.601740	1.543853	-0.196113	-1.302978	-0.329122	-0.770020	0.134521	-0.343018	0.055175	0.000315	0.099958	0.064194	-0.296437	0.011649	-0.952821	-4.182587	-34.291764	-171.000376
06799		5.621541	0.836724	9.883953	1.195025	-1.394040	1.439883	-0.277312	-1.574133	-0.301975	-0.776367	0.127686	-0.320557	0.055448	0.008421	0.099266	0.062451	-0.304117	0.012055	-0.950509	-4.274879	-35.213584	-171.124610
06800		5.054495	0.612239	10.050332	1.921469	-1.090395	1.234805	-0.354854	-1.918815	-0.260311	-0.785645	0.129883	-0.305176	0.049586	0.006236	0.100971	0.060858	-0.313515	0.012732	-0.947546	-4.435015	-36.340995	-171.193904
06801		4.561432	0.348320	10.103522	2.549280	-0.766467	0.953808	-0.394012	-2.296982	-0.210337	-0.812256	0.125000	-0.282715	0.044454	0.003636	0.101543	0.059403	-0.324592	0.013608	-0.943889	-4.656094	-37.672064	-171.208695
