// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40AC5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
59227		7.176813	2.710357	7.687698	-0.000000	0.000000	1.047647	0.252319	-2.481415	0.639872	-0.864014	0.063965	-0.134277	0.070720	0.027233	0.077793	0.118882	-0.331192	-0.179331	-0.918705	19.293734	-40.630213	-172.455088
59228		6.917725	2.893885	7.962970	0.000000	0.000000	1.124867	0.233779	-2.767864	0.766941	-0.873291	0.072510	-0.103516	0.067955	0.029107	0.080610	0.110274	-0.314101	-0.181219	-0.925386	19.854007	-38.410946	-173.386194
59229		6.750299	3.419180	8.205252	0.530755	-0.418053	1.328051	0.163365	-3.129740	0.892356	-0.880127	0.079102	-0.079346	0.066055	0.034421	0.083122	0.111997	-0.332495	-0.179294	-0.919107	19.645918	-40.644057	-173.443023
59230		7.094947	2.525659	8.069624	0.279450	0.386628	1.214315	0.186778	-3.539146	0.965919	-0.880371	0.085693	-0.037598	0.069384	0.025518	0.081957	0.113554	-0.349464	-0.180498	-0.912360	19.900096	-42.739506	-173.664223
59231		6.582379	4.008173	7.767236	1.391601	-0.947107	0.998086	0.333272	-3.969059	1.070351	-0.878418	0.096680	-0.004639	0.064049	0.040297	0.079022	0.115085	-0.368746	-0.182455	-0.904153	20.328535	-45.137465	-174.015246
59232		7.040278	4.033462	7.501822	1.379601	-1.017462	1.102964	0.213841	-4.462640	1.307769	-0.885498	0.105469	0.039307	0.068440	0.040705	0.076603	0.117288	-0.389889	-0.183529	-0.894733	20.654474	-47.794891	-174.295727
59233		8.426247	3.490771	7.815640	0.954921	-0.340837	2.154418	0.137220	-4.924436	1.489413	-0.879395	0.123047	0.087646	0.082041	0.035470	0.080219	0.118479	-0.410896	-0.186266	-0.884552	21.382325	-50.448735	-174.906781
59234		9.232588	1.580220	7.382222	0.068608	1.271524	2.043944	0.392518	-5.156293	1.418030	-0.873047	0.136475	0.135986	0.090267	0.016299	0.076199	0.120712	-0.434639	-0.188076	-0.872436	22.039614	-53.494079	-175.455445
59235		10.844886	5.388889	7.288063	1.074726	-2.119968	4.117949	0.373976	-5.634497	1.610157	-0.862305	0.149658	0.188721	0.105899	0.054608	0.075990	0.122418	-0.457059	-0.190101	-0.860217	22.876456	-56.396062	-176.183554
59236		11.847023	1.188257	5.989787	-1.279969	1.210737	3.396697	0.371721	-5.596976	1.472788	-0.853516	0.156250	0.232910	0.116641	0.012631	0.063202	0.124230	-0.482109	-0.191679	-0.845811	23.887987	-59.674531	-177.124365
