// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40ACF
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
39277		14.047183	0.131466	-1.055400	0.472942	2.874694	3.968515	0.908364	1.224826	1.643046	-0.303223	0.666992	-0.759766	0.350551	0.010831	-0.031661	0.634887	-0.305910	-0.695675	-0.139190	-128.528491	-75.582954	91.536251
39278		15.158505	0.171571	-1.085344	1.331061	3.406537	4.936320	0.890218	1.510972	2.002151	-0.306641	0.644775	-0.768311	0.378090	0.014114	-0.034160	0.654527	-0.313718	-0.677130	-0.121126	-114.777708	-74.237810	78.609532
39279		16.131806	1.154725	-2.101206	3.793629	4.188727	5.481755	0.873843	1.607445	2.494630	-0.320313	0.646973	-0.788330	0.400963	0.042027	-0.060192	0.674803	-0.325265	-0.654952	-0.099401	-102.688462	-71.548408	67.266001
39280		17.067513	2.971866	-3.157442	6.940855	5.746681	5.310493	1.003580	1.660538	2.931890	-0.316650	0.673584	-0.801514	0.421814	0.090873	-0.086656	0.695415	-0.338664	-0.629585	-0.072985	-93.342508	-67.680537	58.824707
39281		18.588631	5.438232	-5.949612	12.066241	7.196624	4.774778	1.387897	1.724792	3.331933	-0.302246	0.705078	-0.828125	0.455135	0.157715	-0.156014	0.716966	-0.351049	-0.600923	-0.040196	-86.063896	-62.861253	52.994444
39282		21.720588	8.708711	-7.278772	16.718882	11.053104	4.270106	2.885047	1.721293	3.479750	-0.269287	0.732666	-0.880859	0.528716	0.247567	-0.184880	0.742904	-0.350040	-0.570560	0.005268	-78.831844	-57.570712	49.416173
39283		23.416308	8.536114	-7.156457	18.004737	13.064858	3.483328	2.858526	1.437143	3.915374	-0.207520	0.765137	-0.926758	0.570590	0.248024	-0.180801	0.763814	-0.351009	-0.538767	0.055775	-73.817547	-51.617214	48.276551
39284		20.455324	3.886988	-5.665941	14.964486	10.135340	1.956320	-0.021367	1.475768	4.193499	-0.133545	0.822021	-0.927002	0.502633	0.123645	-0.151008	0.769447	-0.380099	-0.505497	0.089159	-73.497615	-45.245315	47.788294
39285		8.145137	0.260196	-8.990889	11.606512	0.120271	-6.279086	0.066809	0.583081	2.972956	-0.080811	0.858643	-0.940186	0.201550	0.014210	-0.226237	0.769470	-0.398770	-0.485371	0.115384	-73.802685	-40.914609	48.350962
39286		5.110928	3.944213	-10.860376	12.457650	0.286631	-11.886831	2.244191	0.033226	0.927258	-0.067139	0.854736	-0.983887	0.126448	0.107640	-0.268627	0.779042	-0.382834	-0.477030	0.137746	-70.921014	-39.626933	48.839075
