// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40ACF
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
64849		14.778884	2.563022	-0.727748	4.947718	4.615044	3.593375	-0.258952	0.346806	2.619048	-0.643311	0.797363	-0.634521	0.147423	0.027553	-0.007568	0.690305	-0.349640	-0.616299	-0.146313	-90.785122	-72.398233	49.214194
64850		15.757444	3.205935	-0.964877	6.018954	5.381632	4.126411	-0.285568	0.322595	2.863631	-0.623779	0.811035	-0.641113	0.157078	0.034297	-0.009950	0.692814	-0.359283	-0.609867	-0.137791	-90.355071	-70.745178	48.583585
64851		17.243804	3.971706	-1.094681	7.254193	6.482272	5.007998	-0.254524	0.298454	3.128150	-0.602295	0.837891	-0.630127	0.171772	0.042393	-0.011256	0.695322	-0.369550	-0.602930	-0.128206	-90.029012	-68.941990	48.074878
64852		19.610321	5.039421	-1.082913	8.866936	8.204173	6.471097	-0.098155	0.279661	3.431829	-0.576172	0.858398	-0.636963	0.195185	0.053743	-0.011128	0.698067	-0.380103	-0.595427	-0.117012	-89.710354	-66.962359	47.664915
64853		22.920969	7.995853	-1.141841	12.059096	11.555666	7.839065	0.122478	0.331193	3.720222	-0.552002	0.876709	-0.641357	0.227650	0.084210	-0.011746	0.701323	-0.390585	-0.587134	-0.104226	-89.268414	-64.817774	47.251445
64854		25.956992	12.048291	-1.914335	16.472921	15.181783	8.093659	0.214493	0.395511	3.990663	-0.517090	0.901855	-0.639160	0.257059	0.125650	-0.019520	0.704822	-0.401356	-0.577913	-0.090311	-88.775713	-62.516693	46.832446
64855		25.185070	12.106452	-2.901519	17.509661	14.792609	6.427456	0.537168	0.427416	4.239590	-0.488281	0.913574	-0.647949	0.249146	0.126444	-0.029215	0.708865	-0.411521	-0.567974	-0.074609	-88.149291	-60.070481	46.462776
64856		24.901303	10.296878	-2.483040	16.553184	14.309099	6.105357	1.106958	0.571603	4.406782	-0.455322	0.931885	-0.658936	0.246591	0.108558	-0.024947	0.714200	-0.419872	-0.557117	-0.056983	-87.154268	-57.526125	46.033366
64857		26.503341	4.007740	-1.693660	13.700373	11.985588	9.932514	1.322508	0.808725	4.530313	-0.422363	0.952637	-0.669922	0.263963	0.046180	-0.017714	0.720289	-0.427509	-0.544901	-0.038754	-85.947814	-54.895939	45.486897
64858		27.249417	0.603403	-0.936353	12.414327	11.240860	11.708503	0.910744	0.948505	4.588408	-0.389160	0.966553	-0.685059	0.272211	0.012328	-0.010608	0.725475	-0.436497	-0.531679	-0.021763	-84.982207	-52.226563	44.926461
64859		22.201372	0.500034	-1.685930	11.449422	9.046621	7.009199	0.179952	0.808589	4.510788	-0.356201	0.985107	-0.687256	0.221755	0.010020	-0.017749	0.728288	-0.447720	-0.518748	-0.006630	-84.608790	-49.599446	44.570968
64860		16.319849	2.658374	-1.367636	9.980885	8.257053	0.552581	-0.548086	0.410810	4.152048	-0.320801	0.996826	-0.682861	0.162572	0.029925	-0.014090	0.728073	-0.460437	-0.507809	0.006140	-84.911627	-47.205104	44.545817
64861		6.957589	-1.346841	-4.068870	5.847719	-0.092848	-4.105774	-0.749113	0.310311	3.703160	-0.300781	1.003662	-0.680664	0.069748	-0.012331	-0.040749	0.726859	-0.472579	-0.498051	0.017057	-85.352433	-45.064658	44.553913
64862		9.454977	11.002484	-1.056449	10.444307	10.035509	-11.138123	-0.099501	0.421026	2.938017	-0.278809	1.017578	-0.678467	0.092897	0.111392	-0.010816	0.727309	-0.480302	-0.489520	0.026475	-85.316619	-43.364202	44.409760
64863		7.551386	13.637619	-2.513501	11.687334	9.371257	-14.802744	-1.418651	0.018521	2.050521	-0.268311	1.031006	-0.663330	0.074109	0.136958	-0.026112	0.723585	-0.490529	-0.484642	0.030469	-86.208103	-42.180487	44.517134
64864		3.731003	11.389456	-1.931327	8.338052	6.411554	-15.873562	-1.805969	-0.143310	1.178826	-0.259033	1.024414	-0.652100	0.036653	0.113931	-0.020316	0.718555	-0.499925	-0.482507	0.030679	-87.357579	-41.509220	44.677154
64865		1.557472	6.968164	-1.952465	5.321193	2.898340	-14.064357	-1.510335	-0.222285	0.514238	-0.263916	1.033203	-0.641357	0.015418	0.069571	-0.020033	0.714105	-0.506625	-0.482198	0.029493	-88.352311	-41.208181	44.864303
64866		1.136895	5.759766	-3.781282	5.913729	0.739376	-13.452203	-1.192751	-0.292711	-0.164901	-0.266357	1.035156	-0.625977	0.011472	0.057361	-0.038139	0.710357	-0.510488	-0.483819	0.026735	-89.188191	-41.305358	45.083095
64867		1.704352	5.854169	-3.858257	6.350753	0.992321	-13.090630	-0.783107	-0.185315	-0.847601	-0.277344	1.030518	-0.623779	0.017327	0.058317	-0.038795	0.707976	-0.511269	-0.486698	0.022357	-89.734263	-41.780539	45.221326
64868		1.307739	5.124564	-2.158121	4.634428	1.621542	-12.731737	-0.532562	-0.125297	-1.474247	-0.281982	1.032715	-0.628174	0.013468	0.051090	-0.021709	0.706418	-0.509592	-0.490947	0.016125	-90.111108	-42.624683	45.315310
64869		1.116998	4.354523	-1.065659	3.436597	1.935948	-12.218166	-0.400955	-0.135268	-2.037269	-0.308350	1.018799	-0.623779	0.011620	0.043407	-0.010736	0.705157	-0.506054	-0.496582	0.008343	-90.426071	-43.780117	45.431459
64870		1.581440	3.889572	-0.893016	3.361185	2.093198	-11.470136	-0.244079	-0.141435	-2.587320	-0.325928	1.009521	-0.617188	0.016322	0.038676	-0.008966	0.704201	-0.500498	-0.503589	-0.001067	-90.667450	-45.261260	45.563652
64871		2.155012	3.593763	-0.453426	3.210441	2.566958	-10.743907	-0.093146	-0.122770	-3.105534	-0.357178	1.002197	-0.612793	0.022107	0.035595	-0.004537	0.703526	-0.493033	-0.511692	-0.011876	-90.825534	-47.028061	45.700930
64872		2.749045	3.212113	0.094872	2.916168	3.060647	-9.914637	0.020267	-0.080878	-3.598368	-0.385498	0.979492	-0.614990	0.028062	0.031620	0.000963	0.703006	-0.483738	-0.520758	-0.024322	-90.908436	-49.088590	45.815773
64873		3.581325	2.511221	0.541550	2.583243	3.383067	-8.670549	0.098026	-0.077412	-4.051992	-0.423096	0.965576	-0.617188	0.036310	0.024377	0.005442	0.702376	-0.472842	-0.530698	-0.038065	-90.958640	-51.397703	45.946694
64874		4.699693	1.871573	0.395482	2.753540	3.377105	-7.213605	0.188156	-0.083104	-4.454351	-0.451660	0.947266	-0.619385	0.047396	0.017659	0.003991	0.701542	-0.460318	-0.541417	-0.053047	-90.978368	-53.948688	46.095334
64875		5.583065	1.149996	0.256239	2.685913	3.139879	-5.878286	0.292916	-0.063449	-4.801156	-0.484375	0.924561	-0.621582	0.056084	0.010152	0.002596	0.700544	-0.446269	-0.552573	-0.068882	-90.937478	-56.687078	46.242753
64876		6.387735	0.410199	-0.115418	2.654182	2.603412	-4.601797	0.435778	-0.078263	-5.121456	-0.521484	0.897217	-0.625977	0.063955	0.002467	-0.001123	0.699269	-0.430531	-0.564234	-0.085467	-90.842406	-59.620656	46.413470
64877		7.170916	0.134674	-0.377650	2.733423	2.330676	-3.594418	0.660678	-0.103745	-5.380850	-0.556152	0.865479	-0.625977	0.071713	-0.000570	-0.003739	0.697823	-0.413023	-0.576219	-0.102112	-90.653413	-62.691144	46.623376
64878		8.164220	-0.397619	-0.412085	2.474005	2.035293	-2.282608	0.880706	-0.174449	-5.599658	-0.593018	0.831543	-0.638916	0.081492	-0.006241	-0.004074	0.695963	-0.393801	-0.588602	-0.118760	-90.429674	-65.898854	46.924169
64879		9.192961	-0.811660	-0.077699	1.931944	1.971717	-1.007478	1.135981	-0.232509	-5.770633	-0.627441	0.791016	-0.638916	0.091645	-0.010760	-0.000726	0.693774	-0.372932	-0.601158	-0.134940	-90.151435	-69.193007	47.321220
64880		10.087502	-0.439272	0.432408	1.626827	2.423874	-0.138712	1.247783	-0.334910	-5.892833	-0.652832	0.754883	-0.640869	0.100679	-0.007389	0.004453	0.690764	-0.351010	-0.613870	-0.150996	-90.017135	-72.569622	47.925022
64881		10.634574	-0.169672	1.124387	0.962161	2.780603	0.468072	1.144354	-0.504174	-6.011454	-0.691650	0.709961	-0.647217	0.106201	-0.004956	0.011490	0.686352	-0.328924	-0.626705	-0.167244	-90.449942	-76.001411	49.049526
64882		11.139155	-0.150358	2.061942	-0.136467	3.053945	1.094563	0.822253	-0.727278	-6.154016	-0.719482	0.673828	-0.645020	0.111197	-0.005013	0.021008	0.679910	-0.307319	-0.639699	-0.184558	-92.306216	-79.518239	51.420858
64883		12.433945	-1.225410	1.854526	-1.082693	1.808788	2.639090	0.333171	-0.948134	-6.264948	-0.744385	0.622314	-0.635986	0.123784	-0.016169	0.019108	0.671263	-0.286973	-0.652505	-0.203198	-97.698022	-83.039424	57.060384
64884		13.938633	-3.024175	1.421466	-2.467124	-0.226131	4.302704	-0.016139	-1.071298	-6.298571	-0.769287	0.572998	-0.631348	0.138263	-0.034607	0.014960	0.660941	-0.267560	-0.664770	-0.222824	-115.191743	-86.361257	74.592548
64885		15.073786	-5.392754	0.427201	-3.960927	-3.185339	5.371535	-0.395693	-1.195857	-6.271263	-0.790283	0.528076	-0.613525	0.148919	-0.058607	0.005279	0.649114	-0.249325	-0.676303	-0.243111	172.493450	-87.739992	146.743182
64886		17.889560	-9.359988	-1.017318	-6.360670	-7.712776	7.754483	-0.284824	-1.062902	-6.108355	-0.801758	0.481201	-0.604492	0.175976	-0.099018	-0.009094	0.637363	-0.230917	-0.686675	-0.262532	126.895554	-85.252292	-167.774943
64887		20.091265	-13.512762	-1.561821	-9.637370	-11.966579	8.961108	0.290119	-0.800992	-5.739592	-0.818115	0.438721	-0.595459	0.196987	-0.140797	-0.015025	0.627153	-0.211349	-0.695920	-0.278757	115.245563	-82.191235	-155.897847
64888		21.547216	-18.277863	-1.224923	-13.786936	-16.204746	8.815596	0.944419	-0.501467	-5.197526	-0.825684	0.398682	-0.597412	0.210659	-0.188236	-0.012597	0.618872	-0.191107	-0.704038	-0.291215	110.357985	-79.334752	-150.420863
64889		21.141854	-22.554896	0.581485	-18.128966	-19.055929	6.437867	1.647304	-0.184714	-4.484923	-0.824463	0.367676	-0.599609	0.206286	-0.230252	0.004123	0.613099	-0.170545	-0.711070	-0.299004	107.806544	-76.880790	-146.855461
64890		19.515470	-23.366663	1.733953	-19.215438	-19.548193	3.542650	2.289607	0.019659	-3.637331	-0.836914	0.340820	-0.601563	0.190862	-0.237342	0.014617	0.609501	-0.150672	-0.717357	-0.302002	106.640799	-74.898607	-144.316185
64891		17.970749	-23.819931	2.274439	-19.334147	-20.085786	1.057635	2.667756	0.111610	-2.776130	-0.833496	0.312012	-0.605713	0.176387	-0.240937	0.019444	0.607619	-0.132496	-0.722984	-0.300895	106.373108	-73.402061	-142.454999
64892		15.049197	-22.612648	4.901361	-19.783771	-17.689306	-2.231607	2.215492	0.045033	-1.972589	-0.835205	0.298828	-0.610107	0.148259	-0.228120	0.046460	0.606192	-0.118697	-0.727399	-0.298886	106.540538	-72.333868	-141.314043
64893		12.945452	-21.024851	7.653646	-20.488094	-14.806583	-4.409118	0.816270	-0.173277	-1.215786	-0.832520	0.292236	-0.607910	0.128106	-0.211340	0.075787	0.604227	-0.112165	-0.729829	-0.299465	106.697534	-71.648449	-140.993348
64894		15.688435	-19.991460	8.856511	-21.630353	-13.877920	-1.828351	-0.709458	-0.344446	-0.524627	-0.832520	0.291992	-0.603516	0.156206	-0.200008	0.089544	0.601789	-0.113015	-0.730081	-0.303414	106.609629	-71.314119	-141.334943
64895		13.916180	-20.816016	3.306827	-17.366756	-17.157760	-3.340437	-1.936480	-0.475806	0.018185	-0.830078	0.285400	-0.596680	0.139098	-0.207812	0.035413	0.598968	-0.119732	-0.728510	-0.310119	106.289433	-71.257401	-142.174358
64896		19.400866	-35.490647	2.676968	-26.766101	-29.525910	-2.406663	-2.402967	-0.271307	1.278822	-0.828613	0.301025	-0.592529	0.196231	-0.353299	0.031286	0.598491	-0.132111	-0.724745	-0.314801	105.985591	-71.931120	-143.309584
