// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A23
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
27433		13.132956	0.662512	7.739298	0.000000	-0.000000	5.445164	0.025443	-2.039111	0.235079	-0.775391	0.066162	-0.377930	0.130524	0.006769	0.078727	0.364633	-0.435451	-0.228894	-0.790590	4.914148	-58.809651	-133.250839
27434		10.281522	0.873495	6.332560	0.000000	-0.000000	2.293931	0.173903	-1.739519	0.307367	-0.788818	0.063721	-0.373291	0.102246	0.008837	0.064224	0.340648	-0.428367	-0.226401	-0.805731	7.834302	-57.623093	-138.478189
27435		18.639109	0.910470	8.693149	-1.905998	-1.514269	10.629569	0.198078	-1.115050	-0.073696	-0.795654	0.065674	-0.366699	0.185906	0.008949	0.087978	0.322595	-0.441138	-0.212416	-0.810067	6.523352	-58.402787	-140.220532
27436		3.401373	-1.700051	5.982896	0.883312	3.827841	-3.911683	0.059669	-0.379793	-0.318836	-0.806641	0.058838	-0.366455	0.033873	-0.017072	0.059888	0.321031	-0.442241	-0.213973	-0.809678	6.895095	-58.597560	-140.616423
27437		9.048945	-2.410171	7.772355	-0.861631	3.621272	1.773746	0.220508	-0.344427	-0.377067	-0.815674	0.058594	-0.368652	0.090310	-0.024358	0.077852	0.319817	-0.442602	-0.215880	-0.809454	7.345335	-58.717341	-141.017593
27438		7.941762	0.033440	6.948759	0.828636	1.810365	0.550397	0.296831	-0.321346	-0.479967	-0.813477	0.060791	-0.362061	0.079306	0.000041	0.069615	0.318183	-0.442907	-0.218656	-0.809186	8.005838	-58.863081	-141.591010
27439		7.692351	0.891377	6.960957	1.529728	1.244787	0.411396	0.291019	-0.253885	-0.420454	-0.817871	0.058594	-0.362061	0.076853	0.008651	0.069720	0.319121	-0.441443	-0.216652	-0.810156	7.643147	-58.599978	-141.294461
27440		7.549671	1.494502	7.054448	2.051059	0.981830	0.376778	0.264772	-0.264881	-0.420772	-0.822021	0.051758	-0.361816	0.075434	0.014693	0.070664	0.317713	-0.441636	-0.219075	-0.809952	8.221323	-58.717023	-141.793795
27441		7.767172	2.646609	7.424627	2.863720	0.222374	0.874127	0.241931	-0.281321	-0.367057	-0.831299	0.053955	-0.366211	0.077615	0.026234	0.074387	0.318516	-0.435225	-0.216457	-0.813802	8.098516	-57.807569	-141.726417
27442		7.847163	3.182928	7.206804	3.078978	-0.268473	0.868823	0.176301	-0.302531	-0.247827	-0.835449	0.049316	-0.359619	0.078402	0.031668	0.072215	0.317564	-0.435906	-0.218195	-0.813345	8.463153	-57.958649	-142.037674
27443		7.711189	2.928878	7.096043	2.586057	-0.200733	0.754550	0.080791	-0.304015	-0.132400	-0.838135	0.055908	-0.361816	0.077023	0.029209	0.071089	0.315932	-0.422956	-0.219094	-0.820544	9.591520	-56.361171	-143.031128
27444		7.603469	1.736043	6.935488	1.717460	0.605172	0.464063	0.053445	-0.289551	-0.082426	-0.846680	0.049072	-0.354980	0.075941	0.017311	0.069469	0.315390	-0.423969	-0.219945	-0.820003	9.734293	-56.516790	-143.165715
27445		7.827278	1.734924	6.873176	1.219417	0.420677	0.668380	0.036486	-0.269630	-0.079907	-0.847168	0.058105	-0.361816	0.078187	0.017305	0.068840	0.312641	-0.408617	-0.222410	-0.828143	11.256291	-54.672087	-144.467466
27446		7.913191	1.241757	6.640022	0.721813	0.619473	0.548086	0.040888	-0.259340	-0.077169	-0.853760	0.055664	-0.364014	0.079050	0.012373	0.066505	0.312116	-0.409541	-0.223142	-0.827688	11.382295	-54.809109	-144.593089
