// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A8D
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
26877		11.832182	-0.909377	1.809080	0.000000	-0.000000	2.191486	0.693076	-0.149660	-0.123454	-0.930664	-0.140137	-0.555176	0.118303	-0.009230	0.018148	0.734072	0.115035	-0.641232	0.191643	-26.957379	-80.235133	52.098786
26878		11.398078	-1.607199	1.264398	-0.000000	0.000000	1.767379	0.784693	0.091560	0.029246	-0.932861	-0.137939	-0.555176	0.113989	-0.016105	0.012529	0.708015	0.115273	-0.657736	0.229805	-52.118737	-79.851501	80.478580
26879		10.653387	-1.599905	1.759060	-0.093264	-0.522197	1.089932	0.876742	0.273188	0.145855	-0.930420	-0.144531	-0.557373	0.106569	-0.015998	0.017375	0.720985	0.119581	-0.647048	0.217276	-39.048028	-80.059985	66.713970
26880		9.719175	-1.742049	1.994255	-0.256158	-0.877925	0.219140	0.846573	0.372691	0.195187	-0.930420	-0.144531	-0.559570	0.097246	-0.017409	0.019688	0.721465	0.121595	-0.644895	0.220938	-38.302898	-79.823392	66.449833
26881		8.980528	-1.690078	2.043227	-0.332217	-0.940894	-0.502200	0.847347	0.381074	0.206057	-0.930176	-0.146729	-0.559570	0.089861	-0.016894	0.020189	0.722010	0.123242	-0.642607	0.224878	-37.690190	-79.534765	66.312561
26882		8.769241	-1.684699	2.076542	-0.341853	-0.963555	-0.702012	0.753773	0.283457	0.206130	-0.927734	-0.153320	-0.563965	0.087739	-0.016834	0.020578	0.722218	0.124981	-0.640857	0.228217	-37.231325	-79.334017	66.285112
26883		8.918537	-1.516880	1.823610	-0.152718	-0.617171	-0.606034	0.704905	0.235256	0.208140	-0.925537	-0.153320	-0.566162	0.089222	-0.015140	0.018078	0.722875	0.125505	-0.638405	0.232679	-37.014558	-78.925568	66.497944
26884		8.873338	-1.087532	1.775452	-0.304193	-0.211001	-0.705880	0.699860	0.246175	0.229499	-0.927490	-0.155518	-0.566162	0.088768	-0.010835	0.017607	0.722949	0.127015	-0.636840	0.235895	-36.717780	-78.733835	66.604169
26885		8.819315	-0.612397	1.740465	-0.478036	0.276068	-0.819369	0.668896	0.219715	0.268433	-0.925293	-0.155518	-0.570801	0.088220	-0.006064	0.017287	0.723924	0.126775	-0.633853	0.241023	-36.591938	-78.190824	66.905320
26886		8.655438	-0.263435	1.609001	-0.545910	0.629212	-1.044511	0.631640	0.174371	0.298885	-0.927490	-0.159912	-0.566162	0.086572	-0.002556	0.016006	0.723711	0.127903	-0.632646	0.244216	-36.599816	-78.008518	67.283223
