// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40AC7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber
43925		8.858789	-2.421457	0.846192	5.728116	1.509927	-2.745386	0.516811	0.055294	5.335528	-0.656250	-0.561279	0.228271	0.089194	-0.021862	0.008379	-0.458726	-0.686158	0.250392	-0.506026	100.103233	-67.540459	18.407967						
43926		9.921743	-2.103354	0.988384	5.547908	1.166337	-1.346510	0.625022	0.033751	5.585300	-0.688965	-0.513184	0.226807	0.099755	-0.018283	0.009807	-0.442267	-0.680233	0.267859	-0.519552	102.033999	-70.693554	16.725329						
43927		10.636532	-2.521084	1.115989	5.734715	1.072726	-0.503204	0.981398	-0.082276	5.848874	-0.719482	-0.469482	0.229980	0.107038	-0.022141	0.011090	-0.423419	-0.674488	0.285278	-0.533290	105.223613	-73.941555	13.969460						
43928		11.822156	-2.887667	0.906930	5.739923	1.218082	0.885417	1.464902	-0.184295	6.121476	-0.750000	-0.418945	0.241943	0.119024	-0.025307	0.008985	-0.401594	-0.669024	0.302332	-0.547470	110.708714	-77.257609	9.179538						
43929		13.705586	-1.819002	0.641516	4.479903	0.615639	3.266007	1.879226	-0.175221	6.356449	-0.771973	-0.357666	0.240479	0.137537	-0.013883	0.006392	-0.377413	-0.663304	0.318646	-0.562184	120.240963	-80.512381	0.567194						
43930		15.400971	0.156022	0.183738	2.082761	-0.482239	5.438386	2.326330	-0.142945	6.479270	-0.784912	-0.296143	0.249756	0.153851	0.006524	0.002004	-0.350992	-0.657358	0.333738	-0.577325	138.821621	-83.362384	-16.845325						
43931		17.308843	1.926362	-0.329099	-0.352298	-1.656157	7.520455	2.704118	-0.087082	6.548757	-0.806885	-0.234619	0.257080	0.172335	0.024957	-0.002904	-0.322826	-0.651018	0.347409	-0.592677	174.528572	-84.868539	-51.169534						
43932		19.626243	4.265974	-1.436202	-3.771560	-2.930052	9.744568	2.892809	-0.008037	6.549732	-0.815430	-0.175537	0.262207	0.194722	0.049255	-0.013673	-0.293739	-0.643890	0.360003	-0.607883	-146.095027	-83.886288	-89.056844						
43933		21.458711	6.729149	-2.089107	-7.215043	-4.858327	11.026474	2.787142	0.106496	6.446339	-0.821777	-0.114014	0.256104	0.212253	0.074442	-0.020000	-0.265173	-0.635663	0.371916	-0.622330	-123.978600	-81.275190	-109.739674						
43934		22.712313	8.718951	-3.019233	-10.476556	-6.383444	11.406741	2.617346	0.135350	6.231979	-0.821533	-0.052734	0.254639	0.224232	0.094593	-0.029139	-0.237523	-0.626732	0.383236	-0.635547	-112.724728	-78.150349	-119.649013						
43935		23.520898	10.685512	-3.988655	-13.664203	-7.884545	11.025334	2.500483	0.116707	5.897108	-0.822998	-0.004395	0.246826	0.231890	0.114214	-0.038625	-0.211038	-0.617712	0.393443	-0.647377	-106.301919	-74.982831	-124.776553						
43936		23.622718	12.244181	-4.899328	-16.283087	-9.062988	9.795323	2.315269	0.106893	5.431387	-0.813232	0.041748	0.243408	0.232751	0.129352	-0.047647	-0.186387	-0.608829	0.402480	-0.657721	-102.186851	-71.973414	-127.684148						
43937		22.381821	12.462788	-6.135919	-17.679665	-8.796274	7.617550	2.108290	-0.075642	4.830673	-0.803223	0.079102	0.249268	0.220734	0.130621	-0.059919	-0.163851	-0.601112	0.410191	-0.666003	-99.614483	-69.245252	-129.129527						
43938		22.733684	11.456336	-9.232679	-19.606916	-6.718012	7.612715	1.544233	-0.366204	3.788026	-0.799561	0.103271	0.241943	0.225271	0.119549	-0.091003	-0.145776	-0.595680	0.416679	-0.671039	-98.397149	-67.062833	-129.487704						
43939		15.306695	16.890555	-8.212576	-21.068595	-9.126437	-2.079483	1.894922	-0.205024	2.656894	-0.800049	0.120850	0.245850	0.150881	0.171687	-0.080352	-0.130755	-0.592136	0.418337	-0.676219	-97.110618	-65.536712	-129.706511						
43940		14.926493	22.911941	-9.146937	-25.593513	-12.525617	-5.400898	1.967055	-0.332639	1.415995	-0.793701	0.129639	0.243408	0.147783	0.231052	-0.088957	-0.119410	-0.591528	0.416088	-0.680226	-96.189459	-64.704378	-129.479551						
43941		15.821566	26.413184	-8.766758	-27.664628	-15.751590	-6.441451	1.547897	-0.432770	0.615980	-0.791748	0.138428	0.247803	0.157586	0.265284	-0.085276	-0.111815	-0.592622	0.412896	-0.682505	-95.744899	-64.325694	-128.989126						
43942		15.808592	26.525996	-7.871293	-26.899713	-16.789954	-6.651582	0.832276	-0.449452	-0.074090	-0.785156	0.142822	0.251953	0.158359	0.265525	-0.077253	-0.108654	-0.594768	0.410094	-0.682838	-95.812251	-64.339782	-128.385123						
43943		13.902638	27.965752	-7.403803	-26.834451	-17.582297	-8.839748	0.334292	-0.411528	-1.022492	-0.787109	0.131836	0.245605	0.140605	0.279064	-0.073283	-0.110288	-0.598444	0.406137	-0.681729	-96.246556	-64.895738	-127.691996						
43944		15.612986	25.604755	-5.109559	-23.990311	-18.292037	-5.900708	0.221505	-0.233809	-2.250203	-0.791260	0.118652	0.252686	0.159057	0.254325	-0.050628	-0.116806	-0.603907	0.398748	-0.680185	-96.736474	-66.161756	-127.013755						
