// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A8D
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
34116		6.814708	-0.472761	3.022341	0.000000	-0.000000	-2.342862	-0.247068	-0.014910	-0.126872	-1.029785	0.085449	0.210205	0.068142	-0.004733	0.030234	0.020221	-0.544991	0.024663	-0.837835	-8.898011	-65.815053	-171.470124
34117		6.907121	-0.699586	3.030749	-0.000000	-0.000000	-2.237519	-0.213097	-0.025544	-0.096641	-1.024902	0.081055	0.216797	0.069064	-0.006997	0.030324	0.008371	-0.545320	0.049741	-0.836709	-12.993066	-65.743455	-170.436138
34118		6.944169	-0.703578	3.127790	0.059583	0.106368	-2.165158	-0.148923	-0.028590	-0.081702	-1.025146	0.085449	0.223389	0.069434	-0.007041	0.031293	0.012964	-0.545314	0.038086	-0.837266	-10.959423	-65.805333	-171.122510
34119		6.916105	-0.540412	3.124942	0.068673	-0.052315	-2.204641	-0.062644	-0.042275	-0.074354	-1.029785	0.085449	0.214600	0.069152	-0.005420	0.031266	0.012490	-0.545509	0.038143	-0.837143	-10.912386	-65.837197	-171.213413
34120		6.949066	-0.298085	3.252440	0.171241	-0.299588	-2.142116	0.038891	-0.062400	-0.044024	-1.022949	0.083252	0.216797	0.069480	-0.003002	0.032545	0.012495	-0.545780	0.037884	-0.836979	-10.867224	-65.876270	-171.236571
34121		7.292959	-0.029714	3.232824	0.015027	-0.582480	-1.856572	0.133779	-0.091927	-0.023703	-1.025146	0.083252	0.218994	0.072915	-0.000327	0.032362	0.012778	-0.546160	0.037254	-0.836754	-10.782867	-65.930553	-171.245015
34122		7.565056	0.182558	3.329005	-0.002470	-0.809287	-1.585251	0.225169	-0.104911	-0.006323	-1.025146	0.083252	0.216797	0.075633	0.001786	0.033332	0.013426	-0.546583	0.036296	-0.836510	-10.678893	-65.989302	-171.215778
34123		7.548581	0.343393	3.828248	0.468449	-0.983103	-1.412180	0.260975	-0.117430	0.007623	-1.029785	0.087646	0.221191	0.075463	0.003387	0.038331	0.014193	-0.547054	0.035218	-0.836236	-10.566904	-66.054627	-171.174694
34124		7.894298	0.437646	3.931209	0.433668	-1.094951	-1.061752	0.260915	-0.115088	0.037477	-1.031982	0.085205	0.218994	0.078920	0.004340	0.039363	0.015119	-0.547499	0.034204	-0.835970	-10.493050	-66.113847	-171.087724
34125		8.479666	0.317697	3.956250	0.235572	-1.007716	-0.507496	0.225969	-0.119747	0.061724	-1.025146	0.085449	0.223389	0.084772	0.003158	0.039617	0.016016	-0.547972	0.033420	-0.835676	-10.470444	-66.174878	-170.970877
34126		9.188645	0.349705	4.180425	0.168750	-1.091586	0.227701	0.150360	-0.100412	0.106095	-1.025635	0.092041	0.218994	0.091864	0.003514	0.041853	0.016866	-0.548337	0.032996	-0.835436	-10.520553	-66.218263	-170.815159
34127		9.517513	0.615213	4.421635	0.265905	-1.393650	0.603618	0.060349	-0.062143	0.144384	-1.029785	0.087402	0.223389	0.095157	0.006207	0.044248	0.017645	-0.548568	0.033135	-0.835263	-10.685457	-66.238038	-170.597183
34128		9.607525	0.971961	4.433877	0.244096	-1.767000	0.662360	-0.025807	-0.043012	0.170273	-1.031982	0.087402	0.225586	0.096057	0.009807	0.044358	0.018254	-0.548687	0.033564	-0.835154	-10.887004	-66.241457	-170.380680
34129		10.047003	1.305306	4.289135	-0.059379	-2.144673	0.978030	-0.130558	-0.072767	0.190664	-1.025391	0.089844	0.223389	0.100442	0.013177	0.042919	0.018704	-0.548970	0.034625	-0.834915	-11.223661	-66.261427	-170.094602
34130		10.658308	1.442315	4.145259	-0.427973	-2.335661	1.466694	-0.206256	-0.091217	0.162735	-1.023438	0.096680	0.216797	0.106552	0.014553	0.041486	0.018670	-0.549308	0.035626	-0.834651	-11.475595	-66.295509	-169.928271
34131		10.745017	1.776799	4.357312	-0.262732	-2.707840	1.597706	-0.249202	-0.086438	0.117609	-1.027832	0.094238	0.223389	0.107421	0.017885	0.043597	0.018492	-0.549670	0.036981	-0.834358	-11.791587	-66.330429	-169.739125
34132		10.561817	2.234562	4.521453	-0.038776	-3.165779	1.455192	-0.221027	-0.068571	0.054267	-1.027832	0.094238	0.225586	0.105597	0.022424	0.045226	0.017927	-0.549964	0.037576	-0.834150	-11.864385	-66.370646	-169.762290
34133		11.276849	2.082336	4.621604	-0.224930	-3.079964	2.159192	-0.162470	-0.031885	-0.014109	-1.030273	0.098633	0.227783	0.112763	0.020853	0.046217	0.017427	-0.550114	0.038212	-0.834033	-11.948002	-66.390190	-169.772626
34134		12.995161	1.228559	4.637891	-0.879615	-2.332914	3.813661	-0.066549	0.056423	-0.040239	-1.030273	0.098633	0.221191	0.129967	0.012275	0.046338	0.016759	-0.549908	0.037654	-0.834208	-11.699762	-66.378513	-170.030042
34135		13.917743	-0.146000	4.874671	-1.026662	-1.033531	4.862632	0.017399	0.199535	-0.031192	-1.032471	0.096436	0.218994	0.139226	-0.001486	0.048608	0.016639	-0.549079	0.037512	-0.834762	-11.597223	-66.270151	-170.131118
34136		14.728743	-1.817236	4.765435	-1.465040	0.610784	5.693052	0.048719	0.344506	0.026823	-1.030029	0.094238	0.216797	0.147372	-0.018164	0.047396	0.016492	-0.547733	0.036555	-0.835691	-11.268888	-66.101720	-170.392834
34137		14.268258	-2.545992	4.401559	-1.668163	1.376630	5.179333	0.012678	0.468122	0.112705	-1.032471	0.094238	0.210205	0.142799	-0.025382	0.043680	0.016913	-0.545754	0.036849	-0.836964	-11.286005	-65.826056	-170.366136
34138		12.337920	-2.525210	3.625017	-1.662446	1.519041	3.097388	-0.069944	0.525979	0.226793	-1.030762	0.105469	0.203613	0.123503	-0.025099	0.035934	0.017293	-0.543765	0.037081	-0.838239	-11.281982	-65.550779	-170.358609
34139		10.847623	-2.805170	2.538206	-2.105242	1.911778	1.318127	-0.170235	0.505947	0.372637	-1.032959	0.103027	0.197021	0.108592	-0.027828	0.025131	0.018298	-0.541587	0.038851	-0.839547	-11.710110	-65.224157	-169.994981
34140		10.328182	-2.027255	1.457022	-2.923851	1.187029	0.333532	-0.190486	0.404692	0.420987	-1.031006	0.109863	0.194824	0.103353	-0.020041	0.014380	0.019367	-0.540229	0.040353	-0.840327	-12.125821	-65.009121	-169.615964
34141		10.098662	-1.442006	0.769601	-3.495308	0.611187	-0.217704	-0.107843	0.293634	0.395601	-1.026611	0.114502	0.192383	0.101026	-0.014216	0.007555	0.020679	-0.538924	0.041903	-0.841057	-12.583476	-64.796278	-169.178825
34142		10.038611	-1.718796	0.530152	-3.693656	0.871410	-0.346618	0.041431	0.170327	0.324536	-1.035889	0.118652	0.187988	0.100418	-0.017026	0.005212	0.022081	-0.538848	0.042293	-0.841051	-12.864386	-64.759921	-168.814010
34143		10.643133	-1.971731	0.491641	-3.993928	1.047352	0.205159	0.248187	0.034282	0.232514	-1.038330	0.120850	0.187988	0.106455	-0.019600	0.004874	0.023720	-0.538626	0.041880	-0.841169	-12.988003	-64.710978	-168.520071
