// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40A8D
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
33532		8.832774	-1.853717	3.465407	-2.380689	0.830025	-0.479604	0.686109	-0.434376	-0.039509	-0.489746	-0.095947	-0.787354	0.088249	-0.018674	0.034782	-0.151176	0.469863	0.064128	0.867331	-3.206382	-56.557737	-158.500009
33533		8.784784	-1.863505	3.681122	-2.168962	0.939499	-0.399476	0.725886	-0.390751	-0.036689	-0.487305	-0.100342	-0.782959	0.087772	-0.018785	0.036915	-0.152616	0.471061	0.067646	0.866160	-2.783566	-56.790789	-158.509271
33534		8.465965	-2.025526	5.905599	-0.285688	1.776448	0.551379	0.655259	-0.168448	-0.046385	-0.486816	-0.107178	-0.780762	0.084605	-0.020468	0.059060	-0.153917	0.471330	0.070707	0.865539	-2.381172	-56.895380	-158.543006
33535		8.403310	-1.333546	10.287382	3.440889	2.358976	2.868770	0.584024	-0.004545	-0.037703	-0.493408	-0.109619	-0.780762	0.084028	-0.013652	0.102836	-0.155149	0.470952	0.073318	0.865308	-2.020484	-56.907201	-158.574817
33536		9.480290	0.695050	14.770119	7.132320	1.525465	6.165980	0.452928	-0.307492	0.059407	-0.499756	-0.118652	-0.782959	0.094574	0.006644	0.147862	-0.156376	0.472009	0.075362	0.864335	-1.829402	-57.089158	-158.494756
33537		12.593547	3.372724	11.492969	3.979310	-2.440611	6.928471	0.529237	-1.020883	0.315379	-0.504150	-0.118896	-0.767334	0.125293	0.033620	0.115659	-0.158621	0.476185	0.077692	0.861424	-1.844811	-57.676347	-158.117248
33538		14.467976	4.935513	6.133144	-0.490831	-5.753285	5.613035	0.237002	-1.039864	0.417693	-0.517578	-0.119385	-0.758545	0.144255	0.049583	0.062141	-0.160593	0.480688	0.078528	0.858477	-2.131599	-58.270505	-157.620326
33539		12.653233	4.368382	3.866076	-1.480613	-5.511374	2.898153	-0.258468	-0.643998	0.269714	-0.522461	-0.112793	-0.758545	0.126348	0.043905	0.039011	-0.160895	0.483829	0.077280	0.856767	-2.562865	-58.641292	-157.288621
33540		9.266687	3.049561	3.524613	-0.545747	-3.714853	-0.143346	-0.421637	0.011076	0.105515	-0.515869	-0.110352	-0.756348	0.092653	0.030619	0.035177	-0.160347	0.484218	0.075195	0.856836	-2.910501	-58.639034	-157.165925
33541		6.273108	0.337174	5.114724	1.221185	-0.140346	-1.805508	-0.388520	0.267998	-0.083278	-0.509033	-0.110107	-0.758545	0.062801	0.003445	0.051056	-0.159167	0.483415	0.073509	0.857655	-3.049199	-58.496354	-157.265056
33542		5.077081	-0.730436	6.693762	2.686520	1.526135	-1.966019	-0.274235	0.321304	-0.186846	-0.516357	-0.101318	-0.762939	0.050871	-0.007260	0.066866	-0.157837	0.482243	0.072515	0.858645	-3.024094	-58.325138	-157.480493
33543		5.206393	-0.936877	6.791114	2.616074	1.710923	-1.791941	-0.084549	0.216031	-0.147066	-0.507080	-0.103516	-0.758545	0.052130	-0.009378	0.067859	-0.157095	0.481391	0.072321	0.859275	-2.933811	-58.213573	-157.645232
33544		6.074802	-1.445736	6.965670	2.149447	2.065320	-0.945430	0.136226	0.048780	-0.013095	-0.513672	-0.110352	-0.758545	0.060764	-0.014509	0.069632	-0.157400	0.481127	0.072886	0.859319	-2.848792	-58.192996	-157.654941
33545		7.549722	-1.705451	7.813339	2.018568	2.258013	0.760007	0.319842	-0.066660	0.170711	-0.513672	-0.105957	-0.756348	0.075486	-0.017115	0.078131	-0.158895	0.481286	0.073887	0.858870	-2.834011	-58.233860	-157.458386
33546		8.809882	-1.560533	7.931890	1.556019	1.913919	1.886879	0.537259	-0.217034	0.370320	-0.515869	-0.108154	-0.758545	0.088042	-0.015655	0.079372	-0.161712	0.481982	0.075461	0.857816	-2.886678	-58.354428	-157.036163
33547		9.506578	-0.976779	6.912640	0.625771	0.943912	1.927462	0.732299	-0.298354	0.572607	-0.520264	-0.110596	-0.754150	0.094990	-0.009749	0.069232	-0.165835	0.482942	0.077447	0.856311	-3.022709	-58.515699	-156.385743
33548		9.194717	-0.754314	5.867160	0.039538	0.488959	1.109523	0.735957	-0.147900	0.720155	-0.524658	-0.112793	-0.751953	0.091931	-0.007428	0.058712	-0.170651	0.483295	0.078967	0.855026	-3.289832	-58.584534	-155.579844
