// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B40ACF
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
55215		29.401839	-16.952273	2.548311	-0.000000	-0.000000	24.221575	-0.088729	-0.593773	0.901860	-0.847412	0.034424	-0.597412	0.294701	-0.168183	0.026432	0.625291	0.022222	-0.678730	0.384504	-81.068287	-59.985154	115.713851
55216		11.373886	-20.610853	8.651863	0.000000	0.000000	15.267531	-0.582092	0.227504	1.225865	-0.847656	0.041016	-0.604004	0.115097	-0.205153	0.086986	-0.419728	0.014646	0.571288	-0.705156	-67.022745	-27.317157	136.758039
55217		23.057197	-5.864502	3.814655	-8.032305	8.130199	11.398712	-1.312999	0.261901	2.578034	-0.846191	0.063477	-0.610840	0.231350	-0.055415	0.038215	0.546060	0.014256	-0.634291	0.547075	-73.968460	-45.098379	124.836516
55218		12.460286	46.088177	1.769094	-34.137665	24.588594	-32.447998	-2.089341	0.516933	2.101865	-0.851563	0.085449	-0.613037	0.119786	0.462307	0.012552	0.542037	0.000471	-0.638673	0.546162	-75.199591	-43.858718	124.885011
55219		29.272233	10.063384	8.594475	-23.743890	15.525983	5.256999	-3.456944	-0.005198	1.959631	-0.847900	0.107666	-0.608887	0.291706	0.104961	0.084163	0.543603	-0.008164	-0.646099	0.535710	-76.758786	-43.923429	124.586373
55220		34.834102	-18.779335	7.325957	-9.254523	8.171714	28.490288	-0.594820	0.363994	3.850646	-0.846924	0.141113	-0.617920	0.352001	-0.180822	0.073166	0.534337	-0.023192	-0.646422	0.544136	-77.369041	-41.726470	124.982623
55221		14.485942	-2.459514	6.386523	-9.204650	3.505039	2.821932	0.676667	0.375146	4.636924	-0.852783	0.178711	-0.622559	0.145500	-0.021442	0.063517	0.537785	-0.029221	-0.645643	0.541367	-77.302931	-41.513401	124.105469
55222		1.597440	4.367758	0.499848	-3.384813	2.416884	-11.952130	-0.453828	-0.265503	4.333068	-0.849854	0.216309	-0.616211	0.015017	0.044021	0.004919	0.525006	-0.043703	-0.646798	0.551463	-78.137286	-39.119837	124.992870
55223		4.036366	-0.782842	0.921072	-2.007983	1.619270	-6.481497	-1.281842	-0.753122	3.929066	-0.848877	0.249756	-0.607666	0.040471	-0.006974	0.009410	0.527244	-0.053977	-0.656038	0.537322	-80.068989	-39.329361	124.506864
55224		7.778851	-5.713549	-0.710461	-0.205166	3.101901	-0.648314	-1.608861	-0.796697	3.332683	-0.850098	0.276123	-0.601318	0.078753	-0.055882	-0.006339	0.515149	-0.067000	-0.661443	0.540949	-81.589817	-37.517000	125.470466
